date,product_id,site_id,quantity_sold,revenue,cost,profit,top_category,sub_category,brand
2024-11-28,H&M Tv Women's Clothing,LOC014,3,988.9559999999998,563.94,425.01599999999974,Apparel,Women's Clothing,H&M
2024-11-28,Samsung From Gaming,LOC014,3,1413.0,707.688,705.312,Electronics,Gaming,Samsung
2024-11-28,Wayfair One Decor,LOC014,4,882.8633990221589,683.808,199.0553990221589,Home & Living,Decor,Wayfair
2024-11-28,Dove Painting Personal Hygiene,LOC018,4,462.048,221.51999999999998,240.52800000000002,Beauty & Personal Care,Personal Hygiene,Dove
2024-11-28,Maybelline Draw Fragrances,LOC018,1,1001.052,589.8,411.25200000000007,Beauty & Personal Care,Fragrances,Maybelline
2024-11-28,HP Seat Laptops,LOC018,1,986.8439999999999,639.18,347.664,Electronics,Laptops,HP
2024-11-28,Gap Month Footwear,LOC018,1,685.236,340.67999999999995,344.55600000000004,Apparel,Footwear,Gap
2024-11-28,HP Focus Home Appliances,LOC006,3,1607.544,831.888,775.6560000000001,Electronics,Home Appliances,HP
2024-11-28,Apple Those Home Appliances,LOC006,4,160.89600000000002,109.63199999999999,51.264000000000024,Electronics,Home Appliances,Apple
2024-11-28,Kellogg's Partner Confectionery,LOC006,1,510.072,304.68,205.392,Food & Beverages,Confectionery,Kellogg's
2024-11-29,Crate & Barrel Course Storage,LOC011,6,5457.4800000000005,3435.8399999999997,2021.6400000000008,Home & Living,Storage,Crate & Barrel
2024-11-29,IKEA How Bedding,LOC011,6,4475.28,2757.12,1718.1599999999999,Home & Living,Bedding,IKEA
2024-11-29,Maybelline Draw Fragrances,LOC011,6,5005.26,2949.0,2056.26,Beauty & Personal Care,Fragrances,Maybelline
2024-11-29,Nivea Take Fragrances,LOC011,2,1708.104,1183.8719999999998,524.2320000000002,Beauty & Personal Care,Fragrances,Nivea
2024-11-29,Nestle Across Health Foods,LOC011,4,2218.7999999999997,1466.8319999999999,751.9679999999998,Food & Beverages,Health Foods,Nestle
2024-11-29,Gap Already Men's Clothing,LOC012,1,669.9043772919106,363.79200000000003,306.11237729191055,Apparel,Men's Clothing,Gap
2024-11-29,HomeDepot Detail Furniture,LOC012,2,175.248,80.712,94.53599999999999,Home & Living,Furniture,HomeDepot
2024-11-29,Wayfair Whom Bedding,LOC012,1,568.512,287.18399999999997,281.328,Home & Living,Bedding,Wayfair
2024-11-29,Samsung Interesting Smartphones,LOC012,2,341.784,138.672,203.112,Electronics,Smartphones,Samsung
2024-11-29,LG Environment Gaming,LOC012,1,63.924,44.34,19.583999999999996,Electronics,Gaming,LG
2024-11-29,LG Environment Gaming,LOC012,1,63.924,44.34,19.583999999999996,Electronics,Gaming,LG
2024-11-29,Samsung Interesting Smartphones,LOC010,1,170.892,69.336,101.556,Electronics,Smartphones,Samsung
2024-11-29,Nivea Win Haircare,LOC010,1,1098.9599999999998,716.304,382.65599999999984,Beauty & Personal Care,Haircare,Nivea
2024-11-29,Adidas By Footwear,LOC010,1,130.608,71.41199999999999,59.19600000000001,Apparel,Footwear,Adidas
2024-11-29,Kraft Read Groceries,LOC010,4,1256.5439999999999,782.256,474.2879999999999,Food & Beverages,Groceries,Kraft
2024-11-29,Samsung Interesting Smartphones,LOC008,6,854.4599999999999,346.67999999999995,507.78,Electronics,Smartphones,Samsung
2024-11-29,Maybelline Media Fragrances,LOC008,6,5564.22,3497.6400000000003,2066.58,Beauty & Personal Care,Fragrances,Maybelline
2024-11-29,Nestle Challenge Confectionery,LOC008,3,1228.032,644.544,583.4879999999999,Food & Beverages,Confectionery,Nestle
2024-11-29,HP Visit Gaming,LOC008,6,786.209682422299,771.06,15.149682422299065,Electronics,Gaming,HP
2024-11-29,IKEA Congress Storage,LOC008,2,1087.296,757.536,329.7600000000001,Home & Living,Storage,IKEA
2024-11-29,Levi's Middle Kids' Clothing,LOC008,4,3407.712,2225.28,1182.4319999999998,Apparel,Kids' Clothing,Levi's
2024-11-29,Nivea Take Fragrances,LOC013,3,2562.156,1775.8079999999998,786.3480000000002,Beauty & Personal Care,Fragrances,Nivea
2024-11-29,LG Ahead Gaming,LOC013,4,4177.776,2691.552,1486.2239999999997,Electronics,Gaming,LG
2024-11-29,MAC Activity Makeup,LOC013,1,628.1783118714078,488.268,139.91031187140783,Beauty & Personal Care,Makeup,MAC
2024-11-29,Levi's Middle Kids' Clothing,LOC013,4,3407.712,2225.28,1182.4319999999998,Apparel,Kids' Clothing,Levi's
2024-11-29,Maybelline Ahead Personal Hygiene,LOC013,6,4818.06,3344.1600000000003,1473.9,Beauty & Personal Care,Personal Hygiene,Maybelline
2024-11-29,IKEA Beautiful Storage,LOC013,1,285.48,157.56,127.92000000000002,Home & Living,Storage,IKEA
2024-11-29,Crate & Barrel Goal Kitchen,LOC013,3,1710.936,1005.552,705.3839999999999,Home & Living,Kitchen,Crate & Barrel
2024-11-29,Coca-Cola Sense Confectionery,LOC013,2,898.1520178999256,570.672,327.48001789992554,Food & Beverages,Confectionery,Coca-Cola
2024-11-29,Gap Month Footwear,LOC013,3,2055.7079999999996,1022.0399999999998,1033.6679999999997,Apparel,Footwear,Gap
2024-11-29,Levi's Middle Kids' Clothing,LOC010,4,2992.7328872058047,2225.28,767.4528872058045,Apparel,Kids' Clothing,Levi's
2024-11-29,HP Visit Gaming,LOC010,1,220.716,154.212,66.50400000000002,Electronics,Gaming,HP
2024-11-29,Dove Feel Skincare,LOC010,6,1868.413309132385,1457.76,410.65330913238495,Beauty & Personal Care,Skincare,Dove
2024-11-29,Nike Change Kids' Clothing,LOC010,4,2714.7360000000003,1497.888,1216.8480000000004,Apparel,Kids' Clothing,Nike
2024-11-29,Nike Change Kids' Clothing,LOC010,6,3393.4200000000005,1872.36,1521.0600000000006,Apparel,Kids' Clothing,Nike
2024-11-29,Crate & Barrel Course Storage,LOC015,6,5457.4800000000005,3435.8399999999997,2021.6400000000008,Home & Living,Storage,Crate & Barrel
2024-11-29,Coca-Cola Sense Confectionery,LOC015,2,1158.408,570.672,587.7359999999999,Food & Beverages,Confectionery,Coca-Cola
2024-11-29,Sony Mention Laptops,LOC015,2,1753.9439999999997,1139.472,614.4719999999998,Electronics,Laptops,Sony
2024-11-29,Apple Chair Smartphones,LOC015,2,27.832236770424597,21.384,6.448236770424597,Electronics,Smartphones,Apple
2024-11-29,Nivea Least Haircare,LOC015,3,229.3690056557483,158.00400000000002,71.36500565574829,Beauty & Personal Care,Haircare,Nivea
2024-11-29,Adidas Rise Women's Clothing,LOC015,2,328.93843331640915,247.72799999999998,81.21043331640917,Apparel,Women's Clothing,Adidas
2024-11-29,Maybelline Fear Skincare,LOC015,1,353.724,188.352,165.37199999999999,Beauty & Personal Care,Skincare,Maybelline
2024-11-29,HP Be Gaming,LOC015,1,270.696,161.16,109.53600000000003,Electronics,Gaming,HP
2024-11-29,Gap Already Men's Clothing,LOC015,4,3217.536,1455.1680000000001,1762.368,Apparel,Men's Clothing,Gap
2024-11-29,IKEA Miss Kitchen,LOC015,4,1408.306380438854,1171.9679999999998,236.33838043885407,Home & Living,Kitchen,IKEA
2024-11-29,Apple Those Home Appliances,LOC006,3,120.672,82.22399999999999,38.44800000000001,Electronics,Home Appliances,Apple
2024-11-29,Coca-Cola Drug Snacks,LOC006,6,549.9599999999999,371.16,178.7999999999999,Food & Beverages,Snacks,Coca-Cola
2024-11-29,Kraft Fall Confectionery,LOC006,1,178.40399999999997,79.476,98.92799999999997,Food & Beverages,Confectionery,Kraft
2024-11-29,Dove Whatever Haircare,LOC006,2,469.344,314.232,155.11199999999997,Beauty & Personal Care,Haircare,Dove
2024-11-29,Dove Painting Personal Hygiene,LOC006,4,462.048,221.51999999999998,240.52800000000002,Beauty & Personal Care,Personal Hygiene,Dove
2024-11-29,IKEA Beautiful Storage,LOC006,3,856.44,472.68,383.76000000000005,Home & Living,Storage,IKEA
2024-11-29,IKEA Beautiful Storage,LOC011,3,856.44,472.68,383.76000000000005,Home & Living,Storage,IKEA
2024-11-29,L'Oreal Measure Makeup,LOC011,3,2182.68,1498.5359999999998,684.144,Beauty & Personal Care,Makeup,L'Oreal
2024-11-29,L'Oreal Public Haircare,LOC011,1,798.6,414.588,384.012,Beauty & Personal Care,Haircare,L'Oreal
2024-11-29,Adidas Rise Women's Clothing,LOC011,2,410.904,247.72799999999998,163.17600000000002,Apparel,Women's Clothing,Adidas
2024-11-29,IKEA How Bedding,LOC011,2,1790.1119999999999,1102.848,687.2639999999999,Home & Living,Bedding,IKEA
2024-11-29,H&M Test Kids' Clothing,LOC011,4,284.16,134.928,149.23200000000003,Apparel,Kids' Clothing,H&M
2024-11-29,PepsiCo Hotel Beverages,LOC020,4,589.0079999999999,388.176,200.83199999999994,Food & Beverages,Beverages,PepsiCo
2024-11-29,Dove Feel Skincare,LOC020,4,1910.1599999999999,1166.208,743.9519999999998,Beauty & Personal Care,Skincare,Dove
2024-11-29,Nestle Across Health Foods,LOC020,3,1664.1,1100.124,563.9759999999999,Food & Beverages,Health Foods,Nestle
2024-11-29,IKEA Miss Kitchen,LOC020,4,1849.8239999999998,1171.9679999999998,677.856,Home & Living,Kitchen,IKEA
2024-11-29,Wayfair Whom Bedding,LOC020,4,2274.048,1148.7359999999999,1125.312,Home & Living,Bedding,Wayfair
2024-11-29,Gap Month Footwear,LOC020,4,2410.1207445674763,1362.7199999999998,1047.4007445674765,Apparel,Footwear,Gap
2024-11-29,Dove Indicate Skincare,LOC020,3,475.416,245.41199999999998,230.00400000000002,Beauty & Personal Care,Skincare,Dove
2024-11-29,Maybelline Hand Haircare,LOC020,1,353.556,157.65599999999998,195.9,Beauty & Personal Care,Haircare,Maybelline
2024-11-29,Sony Certainly Audio Devices,LOC020,6,2134.226427963206,1456.98,677.2464279632059,Electronics,Audio Devices,Sony
2024-11-29,Dove Feel Skincare,LOC002,2,955.0799999999999,583.104,371.9759999999999,Beauty & Personal Care,Skincare,Dove
2024-11-29,Kellogg's Particularly Health Foods,LOC002,1,162.444,79.368,83.076,Food & Beverages,Health Foods,Kellogg's
2024-11-29,Samsung Traditional Audio Devices,LOC002,4,2026.9439999999997,1089.408,937.5359999999998,Electronics,Audio Devices,Samsung
2024-11-29,L'Oreal Decade Haircare,LOC002,1,179.532,88.08,91.45200000000001,Beauty & Personal Care,Haircare,L'Oreal
2024-11-29,Adidas No Kids' Clothing,LOC002,4,1194.048,531.6959999999999,662.3520000000001,Apparel,Kids' Clothing,Adidas
2024-11-29,Adidas No Kids' Clothing,LOC002,3,895.536,398.772,496.76399999999995,Apparel,Kids' Clothing,Adidas
2024-11-29,Coca-Cola Sense Confectionery,LOC002,3,1737.6119999999999,856.008,881.6039999999998,Food & Beverages,Confectionery,Coca-Cola
2024-11-29,L'Oreal Best Haircare,LOC002,1,284.436,136.704,147.73199999999997,Beauty & Personal Care,Haircare,L'Oreal
2024-11-29,Crate & Barrel Goal Kitchen,LOC002,1,411.46487179359895,335.18399999999997,76.28087179359898,Home & Living,Kitchen,Crate & Barrel
2024-11-29,IKEA How Bedding,LOC002,6,4027.5867535303114,2757.12,1270.4667535303115,Home & Living,Bedding,IKEA
2024-11-29,HP Outside Laptops,LOC002,1,1024.812,451.272,573.54,Electronics,Laptops,HP
2024-11-29,HP Outside Laptops,LOC002,1,1024.812,451.272,573.54,Electronics,Laptops,HP
2024-11-29,Nivea Billion Haircare,LOC002,1,1005.408,616.764,388.644,Beauty & Personal Care,Haircare,Nivea
2024-11-29,Dove Feel Skincare,LOC002,2,955.0799999999999,583.104,371.9759999999999,Beauty & Personal Care,Skincare,Dove
2024-11-29,Crate & Barrel Goal Kitchen,LOC020,2,1140.624,670.3679999999999,470.2560000000001,Home & Living,Kitchen,Crate & Barrel
2024-11-29,Wayfair Player Furniture,LOC020,4,4212.192,2263.056,1949.136,Home & Living,Furniture,Wayfair
2024-11-29,Crate & Barrel Goal Kitchen,LOC020,1,570.312,335.18399999999997,235.12800000000004,Home & Living,Kitchen,Crate & Barrel
2024-11-29,Wayfair Husband Furniture,LOC020,1,932.352,599.208,333.144,Home & Living,Furniture,Wayfair
2024-11-29,MAC Represent Makeup,LOC020,1,407.472,216.516,190.956,Beauty & Personal Care,Makeup,MAC
2024-11-29,Maybelline Hand Haircare,LOC005,3,1060.668,472.96799999999996,587.6999999999999,Beauty & Personal Care,Haircare,Maybelline
2024-11-29,Sony Certainly Audio Devices,LOC005,1,570.972,291.396,279.57599999999996,Electronics,Audio Devices,Sony
2024-11-29,Apple Chair Smartphones,LOC005,6,93.3,53.459999999999994,39.84,Electronics,Smartphones,Apple
2024-11-29,Nike Change Kids' Clothing,LOC005,3,2036.052,1123.416,912.636,Apparel,Kids' Clothing,Nike
2024-11-29,LG Environment Gaming,LOC005,2,127.848,88.68,39.16799999999999,Electronics,Gaming,LG
2024-11-29,Nestle Eight Confectionery,LOC005,2,389.904,189.26399999999998,200.64000000000001,Food & Beverages,Confectionery,Nestle
2024-11-29,Wayfair Player Furniture,LOC005,2,2106.096,1131.528,974.568,Home & Living,Furniture,Wayfair
2024-11-29,Dove When Makeup,LOC005,1,856.6762587336034,646.8359999999999,209.8402587336035,Beauty & Personal Care,Makeup,Dove
2024-11-29,Maybelline Sister Personal Hygiene,LOC005,6,3866.3399999999997,1548.3,2318.04,Beauty & Personal Care,Personal Hygiene,Maybelline
2024-11-29,HP Find Smartphones,LOC005,3,2330.028,1464.228,865.7999999999997,Electronics,Smartphones,HP
2024-11-29,L'Oreal Measure Makeup,LOC005,3,2182.68,1498.5359999999998,684.144,Beauty & Personal Care,Makeup,L'Oreal
2024-11-29,Apple Chair Smartphones,LOC005,1,18.66,10.692,7.968,Electronics,Smartphones,Apple
2024-11-29,Coca-Cola Sense Confectionery,LOC005,2,1158.408,570.672,587.7359999999999,Food & Beverages,Confectionery,Coca-Cola
2024-11-29,Nestle Across Health Foods,LOC005,1,554.6999999999999,366.70799999999997,187.99199999999996,Food & Beverages,Health Foods,Nestle
2024-11-29,Dove Realize Skincare,LOC003,1,1134.048,607.524,526.524,Beauty & Personal Care,Skincare,Dove
2024-11-29,Nivea Yard Makeup,LOC003,3,2162.628,1426.2839999999999,736.3440000000003,Beauty & Personal Care,Makeup,Nivea
2024-11-29,L'Oreal Measure Makeup,LOC003,2,1455.12,999.0239999999999,456.096,Beauty & Personal Care,Makeup,L'Oreal
2024-11-29,Dell Interview Audio Devices,LOC003,3,835.848,480.348,355.49999999999994,Electronics,Audio Devices,Dell
2024-11-29,Gap Already Men's Clothing,LOC003,1,804.384,363.79200000000003,440.592,Apparel,Men's Clothing,Gap
2024-11-29,L'Oreal Public Haircare,LOC016,6,2960.8346663744646,2072.94,887.8946663744646,Beauty & Personal Care,Haircare,L'Oreal
2024-11-29,IKEA Letter Decor,LOC016,6,5546.28,3469.1400000000003,2077.1399999999994,Home & Living,Decor,IKEA
2024-11-29,IKEA Congress Storage,LOC016,6,2718.2400000000002,1893.8399999999997,824.4000000000005,Home & Living,Storage,IKEA
2024-11-29,IKEA How Bedding,LOC016,1,895.0559999999999,551.424,343.63199999999995,Home & Living,Bedding,IKEA
2024-11-29,IKEA Letter Decor,LOC016,6,5546.28,3469.1400000000003,2077.1399999999994,Home & Living,Decor,IKEA
2024-11-29,HomeDepot Detail Furniture,LOC016,4,350.496,161.424,189.07199999999997,Home & Living,Furniture,HomeDepot
2024-11-29,HP Be Gaming,LOC009,1,270.696,161.16,109.53600000000003,Electronics,Gaming,HP
2024-11-29,H&M Trial Footwear,LOC009,1,355.248,185.532,169.71599999999998,Apparel,Footwear,H&M
2024-11-29,Wayfair Whom Bedding,LOC009,4,2274.048,1148.7359999999999,1125.312,Home & Living,Bedding,Wayfair
2024-11-29,L'Oreal Choice Personal Hygiene,LOC016,3,2871.288,1632.6719999999998,1238.6160000000002,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-11-29,HP Seat Laptops,LOC016,2,1973.6879999999999,1278.36,695.328,Electronics,Laptops,HP
2024-11-29,Sony Certainly Audio Devices,LOC016,6,2854.86,1456.98,1397.88,Electronics,Audio Devices,Sony
2024-11-29,Dove Whatever Haircare,LOC016,2,469.344,314.232,155.11199999999997,Beauty & Personal Care,Haircare,Dove
2024-11-29,LG Ahead Gaming,LOC016,6,5222.22,3364.4399999999996,1857.7800000000007,Electronics,Gaming,LG
2024-11-29,Maybelline Light Haircare,LOC016,1,876.3359999999999,509.4359999999999,366.9,Beauty & Personal Care,Haircare,Maybelline
2024-11-29,Nivea Worry Personal Hygiene,LOC016,3,740.376,508.4279999999999,231.9480000000001,Beauty & Personal Care,Personal Hygiene,Nivea
2024-11-29,HP Focus Home Appliances,LOC016,1,535.848,277.296,258.55199999999996,Electronics,Home Appliances,HP
2024-11-29,Dove Whatever Haircare,LOC020,1,234.672,157.116,77.55599999999998,Beauty & Personal Care,Haircare,Dove
2024-11-29,Nivea Worry Personal Hygiene,LOC020,3,740.376,508.4279999999999,231.9480000000001,Beauty & Personal Care,Personal Hygiene,Nivea
2024-11-29,IKEA Beautiful Storage,LOC020,2,570.96,315.12,255.84000000000003,Home & Living,Storage,IKEA
2024-11-29,Coca-Cola Sense Confectionery,LOC020,4,2316.816,1141.344,1175.4719999999998,Food & Beverages,Confectionery,Coca-Cola
2024-11-29,Samsung Traditional Audio Devices,LOC020,1,506.73599999999993,272.352,234.38399999999996,Electronics,Audio Devices,Samsung
2024-11-29,L'Oreal Choice Personal Hygiene,LOC020,1,957.096,544.2239999999999,412.87200000000007,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-11-29,Apple Those Home Appliances,LOC020,1,40.224000000000004,27.407999999999998,12.816000000000006,Electronics,Home Appliances,Apple
2024-11-29,HP Visit Gaming,LOC020,1,220.716,154.212,66.50400000000002,Electronics,Gaming,HP
2024-11-29,Dove Painting Personal Hygiene,LOC020,3,346.536,166.14,180.39600000000002,Beauty & Personal Care,Personal Hygiene,Dove
2024-11-30,Samsung Traditional Audio Devices,LOC013,3,1520.2079999999999,817.0559999999999,703.1519999999999,Electronics,Audio Devices,Samsung
2024-11-30,LG Action Laptops,LOC013,1,242.47199999999998,113.91600000000001,128.55599999999998,Electronics,Laptops,LG
2024-11-30,Nestle Eight Confectionery,LOC013,1,194.952,94.63199999999999,100.32000000000001,Food & Beverages,Confectionery,Nestle
2024-11-30,PepsiCo Tax Health Foods,LOC013,2,1005.8250925675783,955.776,50.04909256757833,Food & Beverages,Health Foods,PepsiCo
2024-11-30,L'Oreal Public Haircare,LOC017,1,798.6,414.588,384.012,Beauty & Personal Care,Haircare,L'Oreal
2024-11-30,HP Visit Gaming,LOC017,2,441.432,308.424,133.00800000000004,Electronics,Gaming,HP
2024-11-30,H&M Trial Footwear,LOC017,2,710.496,371.064,339.43199999999996,Apparel,Footwear,H&M
2024-11-30,Levi's Middle Kids' Clothing,LOC017,2,1703.856,1112.64,591.2159999999999,Apparel,Kids' Clothing,Levi's
2024-11-30,Kellogg's Likely Confectionery,LOC017,3,425.12399999999997,240.29999999999998,184.82399999999998,Food & Beverages,Confectionery,Kellogg's
2024-11-30,Levi's Best Footwear,LOC017,1,746.568,348.048,398.52,Apparel,Footwear,Levi's
2024-11-30,Kraft Husband Health Foods,LOC007,3,3204.324,1343.2320000000002,1861.0919999999999,Food & Beverages,Health Foods,Kraft
2024-11-30,Adidas Rise Women's Clothing,LOC007,4,821.808,495.45599999999996,326.35200000000003,Apparel,Women's Clothing,Adidas
2024-11-30,H&M Trial Footwear,LOC007,4,1420.992,742.128,678.8639999999999,Apparel,Footwear,H&M
2024-11-30,Gap Month Footwear,LOC007,1,685.236,340.67999999999995,344.55600000000004,Apparel,Footwear,Gap
2024-11-30,Apple Today Gaming,LOC007,2,542.328,321.74399999999997,220.584,Electronics,Gaming,Apple
2024-11-30,L'Oreal Best Haircare,LOC007,1,284.436,136.704,147.73199999999997,Beauty & Personal Care,Haircare,L'Oreal
2024-11-30,PepsiCo Hotel Beverages,LOC007,1,147.25199999999998,97.044,50.207999999999984,Food & Beverages,Beverages,PepsiCo
2024-11-30,Maybelline Fear Skincare,LOC007,3,1061.1719999999998,565.0559999999999,496.1159999999999,Beauty & Personal Care,Skincare,Maybelline
2024-11-30,Gap Month Footwear,LOC007,4,2740.944,1362.7199999999998,1378.2240000000002,Apparel,Footwear,Gap
2024-11-30,LG Commercial Gaming,LOC007,3,1891.692,924.264,967.428,Electronics,Gaming,LG
2024-11-30,L'Oreal Decade Haircare,LOC010,3,538.596,264.24,274.356,Beauty & Personal Care,Haircare,L'Oreal
2024-11-30,Apple Today Gaming,LOC010,1,271.164,160.87199999999999,110.292,Electronics,Gaming,Apple
2024-11-30,Maybelline Fear Skincare,LOC010,2,707.448,376.704,330.74399999999997,Beauty & Personal Care,Skincare,Maybelline
2024-11-30,Kraft Fall Confectionery,LOC010,1,131.72663510488766,79.476,52.250635104887664,Food & Beverages,Confectionery,Kraft
2024-11-30,PepsiCo Once Confectionery,LOC010,2,601.3679999999999,378.912,222.45599999999996,Food & Beverages,Confectionery,PepsiCo
2024-11-30,L'Oreal Choice Personal Hygiene,LOC010,1,957.096,544.2239999999999,412.87200000000007,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-11-30,LG Environment Gaming,LOC010,1,63.924,44.34,19.583999999999996,Electronics,Gaming,LG
2024-11-30,Wayfair Player Furniture,LOC010,2,2106.096,1131.528,974.568,Home & Living,Furniture,Wayfair
2024-11-30,HP Visit Gaming,LOC010,3,662.1479999999999,462.63599999999997,199.51199999999994,Electronics,Gaming,HP
2024-11-30,Gap Already Men's Clothing,LOC009,2,1608.768,727.5840000000001,881.184,Apparel,Men's Clothing,Gap
2024-11-30,Dell Race Smartphones,LOC009,2,2227.776,990.9599999999999,1236.8159999999998,Electronics,Smartphones,Dell
2024-11-30,Sony Mention Laptops,LOC009,3,2630.9159999999997,1709.2079999999999,921.7079999999999,Electronics,Laptops,Sony
2024-11-30,L'Oreal Measure Makeup,LOC009,4,2295.7157757973528,1998.0479999999998,297.667775797353,Beauty & Personal Care,Makeup,L'Oreal
2024-11-30,LG Action Laptops,LOC009,1,242.47199999999998,113.91600000000001,128.55599999999998,Electronics,Laptops,LG
2024-11-30,Dove Realize Skincare,LOC009,2,2268.096,1215.048,1053.048,Beauty & Personal Care,Skincare,Dove
2024-11-30,L'Oreal Choice Personal Hygiene,LOC009,1,957.096,544.2239999999999,412.87200000000007,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-11-30,Kraft Decision Beverages,LOC009,1,975.0,665.94,309.05999999999995,Food & Beverages,Beverages,Kraft
2024-11-30,Dove Painting Personal Hygiene,LOC016,3,346.536,166.14,180.39600000000002,Beauty & Personal Care,Personal Hygiene,Dove
2024-11-30,Adidas Rise Women's Clothing,LOC016,1,168.90934591672809,123.86399999999999,45.045345916728095,Apparel,Women's Clothing,Adidas
2024-11-30,Kellogg's Particularly Health Foods,LOC016,2,324.888,158.736,166.152,Food & Beverages,Health Foods,Kellogg's
2024-11-30,Kraft Husband Health Foods,LOC016,2,2136.216,895.4879999999999,1240.728,Food & Beverages,Health Foods,Kraft
2024-11-30,HP Outside Laptops,LOC016,6,5124.06,2256.3599999999997,2867.7000000000007,Electronics,Laptops,HP
2024-11-30,Nivea Least Haircare,LOC016,6,472.25999999999993,263.34,208.91999999999996,Beauty & Personal Care,Haircare,Nivea
2024-11-30,Nestle Challenge Confectionery,LOC016,1,409.344,214.84799999999998,194.496,Food & Beverages,Confectionery,Nestle
2024-11-30,Maybelline Relationship Skincare,LOC019,4,4730.736,3137.424,1593.312,Beauty & Personal Care,Skincare,Maybelline
2024-11-30,Levi's Play Footwear,LOC019,4,2782.368,1316.4479999999999,1465.92,Apparel,Footwear,Levi's
2024-11-30,Wayfair Player Furniture,LOC019,1,1053.048,565.764,487.284,Home & Living,Furniture,Wayfair
2024-11-30,H&M Tv Women's Clothing,LOC019,3,988.9559999999998,563.94,425.01599999999974,Apparel,Women's Clothing,H&M
2024-11-30,Levi's Best Footwear,LOC019,1,616.6756318671954,348.048,268.6276318671954,Apparel,Footwear,Levi's
2024-11-30,Sony Certainly Audio Devices,LOC019,4,2283.888,1165.584,1118.3039999999999,Electronics,Audio Devices,Sony
2024-11-30,Adidas By Footwear,LOC019,4,522.432,285.64799999999997,236.78400000000005,Apparel,Footwear,Adidas
2024-11-30,IKEA Congress Storage,LOC019,1,543.648,378.768,164.88000000000005,Home & Living,Storage,IKEA
2024-11-30,HP Focus Home Appliances,LOC008,3,1607.544,831.888,775.6560000000001,Electronics,Home Appliances,HP
2024-11-30,Crate & Barrel Goal Kitchen,LOC008,1,570.312,335.18399999999997,235.12800000000004,Home & Living,Kitchen,Crate & Barrel
2024-11-30,H&M Test Kids' Clothing,LOC008,4,203.44943938791238,134.928,68.52143938791238,Apparel,Kids' Clothing,H&M
2024-11-30,Levi's Good Accessories,LOC008,1,717.7694935599264,659.976,57.793493559926446,Apparel,Accessories,Levi's
2024-11-30,Maybelline Relationship Skincare,LOC008,4,4730.736,3137.424,1593.312,Beauty & Personal Care,Skincare,Maybelline
2024-11-30,H&M Hard Kids' Clothing,LOC008,1,924.036,531.072,392.96399999999994,Apparel,Kids' Clothing,H&M
2024-11-30,Dove When Makeup,LOC008,1,966.0603443969487,646.8359999999999,319.2243443969488,Beauty & Personal Care,Makeup,Dove
2024-11-30,IKEA Beautiful Storage,LOC001,1,285.48,157.56,127.92000000000002,Home & Living,Storage,IKEA
2024-11-30,Nivea Less Makeup,LOC001,1,830.688,412.8,417.888,Beauty & Personal Care,Makeup,Nivea
2024-11-30,L'Oreal Best Haircare,LOC001,3,853.308,410.11199999999997,443.196,Beauty & Personal Care,Haircare,L'Oreal
2024-11-30,Samsung Traditional Audio Devices,LOC001,1,506.73599999999993,272.352,234.38399999999996,Electronics,Audio Devices,Samsung
2024-11-30,Kellogg's Likely Confectionery,LOC003,4,566.832,320.4,246.43200000000002,Food & Beverages,Confectionery,Kellogg's
2024-11-30,LG Ahead Gaming,LOC003,4,4177.776,2691.552,1486.2239999999997,Electronics,Gaming,LG
2024-11-30,Sony Mention Laptops,LOC003,2,1753.9439999999997,1139.472,614.4719999999998,Electronics,Laptops,Sony
2024-11-30,Maybelline Fear Skincare,LOC003,4,1414.896,753.408,661.4879999999999,Beauty & Personal Care,Skincare,Maybelline
2024-11-30,Kraft Fall Confectionery,LOC003,4,713.6159999999999,317.904,395.7119999999999,Food & Beverages,Confectionery,Kraft
2024-11-30,Crate & Barrel Goal Kitchen,LOC003,4,2281.248,1340.7359999999999,940.5120000000002,Home & Living,Kitchen,Crate & Barrel
2024-11-30,Nivea Recognize Makeup,LOC003,4,4517.808,2627.6159999999995,1890.1920000000005,Beauty & Personal Care,Makeup,Nivea
2024-11-30,Nestle Eight Confectionery,LOC003,1,194.952,94.63199999999999,100.32000000000001,Food & Beverages,Confectionery,Nestle
2024-11-30,Apple Those Home Appliances,LOC003,1,40.224000000000004,27.407999999999998,12.816000000000006,Electronics,Home Appliances,Apple
2024-11-30,Sony Mention Laptops,LOC003,1,876.9719999999999,569.736,307.2359999999999,Electronics,Laptops,Sony
2024-11-30,Levi's Good Accessories,LOC004,1,778.3881143760193,659.976,118.4121143760193,Apparel,Accessories,Levi's
2024-11-30,Levi's Best Footwear,LOC004,2,1493.136,696.096,797.04,Apparel,Footwear,Levi's
2024-11-30,LG Commercial Gaming,LOC004,2,1261.128,616.176,644.9519999999999,Electronics,Gaming,LG
2024-11-30,MAC Represent Makeup,LOC002,6,2037.36,1082.5800000000002,954.7799999999997,Beauty & Personal Care,Makeup,MAC
2024-11-30,L'Oreal Public Haircare,LOC002,4,3194.4,1658.352,1536.048,Beauty & Personal Care,Haircare,L'Oreal
2024-11-30,Wayfair Player Furniture,LOC002,4,4212.192,2263.056,1949.136,Home & Living,Furniture,Wayfair
