date,product_id,product_name,top_category,sub_category,age_segment,channel,quantity,unit_price,total_amount,revenue
2025-01-10 12:03:58.260205,P000019,Nivea Recognize Makeup,Beauty & Personal Care,Makeup,Baby Boomers,Paid Search,5,973.21,4866.04,4866.05
2025-01-10 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Baby Boomers,Display Ads,2,970.03,1940.06,1940.06
2025-01-10 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Baby Boomers,Display Ads,1,774.98,774.98,774.98
2025-01-10 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Baby Boomers,Display Ads,5,525.93,2629.63,2629.6499999999996
2025-01-10 12:03:58.260205,P000051,PepsiCo Once Confectionery,Food & Beverages,Confectionery,Baby Boomers,Display Ads,3,240.97,722.9,722.91
2025-01-10 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Baby Boomers,Display Ads,1,132.92,132.92,132.92
2025-01-10 12:03:58.260205,P000018,Kraft Read Groceries,Food & Beverages,Groceries,Baby Boomers,Display Ads,4,279.0,1116.0,1116.0
2025-01-10 12:03:58.260205,P000092,Nestle Eight Confectionery,Food & Beverages,Confectionery,Baby Boomers,Display Ads,3,175.93,527.79,527.79
2025-01-10 12:03:58.260205,P000097,Kraft Decision Beverages,Food & Beverages,Beverages,Baby Boomers,Display Ads,5,779.3,3896.48,3896.5
2025-01-10 12:03:58.260205,P000026,Nivea Least Haircare,Beauty & Personal Care,Haircare,Baby Boomers,Display Ads,4,84.2,336.8,336.8
2025-01-10 12:03:58.260205,P000056,Dove Whatever Haircare,Beauty & Personal Care,Haircare,Baby Boomers,Display Ads,1,193.55,193.55,193.55
2025-01-10 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Baby Boomers,Email Marketing,3,866.95,2600.86,2600.8500000000004
2025-01-10 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Baby Boomers,Affiliate Marketing,3,245.63,736.89,736.89
2025-01-10 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Baby Boomers,Affiliate Marketing,4,722.05,2888.19,2888.2
2025-01-10 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Baby Boomers,Affiliate Marketing,4,19.81,79.23,79.24
2025-01-10 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Baby Boomers,Affiliate Marketing,4,398.4,1593.6,1593.6
2025-01-10 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Baby Boomers,Affiliate Marketing,5,19.65,98.26,98.25
2025-01-10 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Baby Boomers,Affiliate Marketing,5,911.02,4555.1,4555.1
2025-01-10 12:03:58.260205,P000057,Sony Career Gaming,Electronics,Gaming,Baby Boomers,Affiliate Marketing,1,130.74,130.74,130.74
2025-01-10 12:03:58.260205,P000005,LG Action Laptops,Electronics,Laptops,Baby Boomers,Affiliate Marketing,1,203.49,203.49,203.49
2025-01-10 12:03:58.260205,P000065,Samsung From Gaming,Electronics,Gaming,Baby Boomers,Affiliate Marketing,5,393.98,1969.9,1969.9
2025-01-10 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Baby Boomers,Affiliate Marketing,4,182.81,731.22,731.24
2025-01-10 12:03:58.260205,P000075,Samsung Choice Laptops,Electronics,Laptops,Baby Boomers,Affiliate Marketing,3,427.21,1281.64,1281.6299999999999
2025-01-10 12:03:58.260205,P000098,HP Find Smartphones,Electronics,Smartphones,Baby Boomers,Affiliate Marketing,2,628.03,1256.07,1256.06
2025-01-10 12:03:58.260205,P000099,Levi's Play Footwear,Apparel,Footwear,Baby Boomers,Affiliate Marketing,5,560.56,2802.82,2802.7999999999997
2025-01-10 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Baby Boomers,Affiliate Marketing,2,913.02,1826.05,1826.04
2025-01-10 12:03:58.260205,P000035,Adidas No Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Affiliate Marketing,2,244.36,488.72,488.72
2025-01-10 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Baby Boomers,Affiliate Marketing,5,555.02,2775.09,2775.1
2025-01-10 12:03:58.260205,P000076,Adidas Rise Women's Clothing,Apparel,Women's Clothing,Baby Boomers,Affiliate Marketing,5,184.11,920.53,920.5500000000001
2025-01-10 12:03:58.260205,P000071,H&M Test Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Affiliate Marketing,5,57.24,286.2,286.2
2025-01-10 12:03:58.260205,P000067,H&M Trial Footwear,Apparel,Footwear,Baby Boomers,Affiliate Marketing,1,295.66,295.66,295.66
2025-01-10 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Baby Boomers,Affiliate Marketing,1,681.99,681.99,681.99
2025-01-10 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Baby Boomers,Affiliate Marketing,3,554.45,1663.35,1663.3500000000001
2025-01-10 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Baby Boomers,Affiliate Marketing,3,899.36,2698.08,2698.08
2025-01-11 12:03:58.260205,P000017,LG Commercial Gaming,Electronics,Gaming,Gen Z,Social Media,3,457.3,1371.91,1371.9
2025-01-11 12:03:58.260205,P000014,Dell Race Smartphones,Electronics,Smartphones,Gen Z,Social Media,3,768.73,2306.18,2306.19
2025-01-11 12:03:58.260205,P000059,Apple Today Gaming,Electronics,Gaming,Gen Z,Social Media,5,182.72,913.62,913.6
2025-01-11 12:03:58.260205,P000083,HP Outside Laptops,Electronics,Laptops,Gen Z,Social Media,3,790.86,2372.59,2372.58
2025-01-11 12:03:58.260205,P000043,Dell Interview Audio Devices,Electronics,Audio Devices,Gen Z,Social Media,5,213.35,1066.77,1066.75
2025-01-11 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Gen Z,Social Media,1,779.92,779.92,779.92
2025-01-11 12:03:58.260205,P000037,LG Ahead Gaming,Electronics,Gaming,Gen Z,Social Media,4,792.2,3168.78,3168.8
2025-01-11 12:03:58.260205,P000075,Samsung Choice Laptops,Electronics,Laptops,Gen Z,Social Media,1,353.09,353.09,353.09
2025-01-11 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Gen Z,Social Media,2,186.8,373.6,373.6
2025-01-11 12:03:58.260205,P000047,Samsung Interesting Smartphones,Electronics,Smartphones,Gen Z,Social Media,5,133.83,669.15,669.1500000000001
2025-01-11 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Gen Z,Social Media,2,182.85,365.7,365.7
2025-01-11 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Gen Z,Social Media,1,676.73,676.73,676.73
2025-01-11 12:03:58.260205,P000030,PepsiCo Truth Groceries,Food & Beverages,Groceries,Gen Z,Social Media,2,893.86,1787.72,1787.72
2025-01-11 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Gen Z,Social Media,2,60.84,121.68,121.68
2025-01-11 12:03:58.260205,P000017,LG Commercial Gaming,Electronics,Gaming,Gen Z,Paid Search,3,420.5,1261.51,1261.5
2025-01-11 12:03:58.260205,P000026,Nivea Least Haircare,Beauty & Personal Care,Haircare,Gen Z,Paid Search,1,65.89,65.89,65.89
2025-01-11 12:03:58.260205,P000026,Nivea Least Haircare,Beauty & Personal Care,Haircare,Gen Z,Paid Search,5,74.33,371.63,371.65
2025-01-11 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Gen Z,Paid Search,3,17.59,52.78,52.769999999999996
2025-01-11 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Gen Z,Display Ads,5,460.5,2302.49,2302.5
2025-01-11 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Gen Z,Display Ads,1,459.21,459.21,459.21
2025-01-11 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Gen Z,Display Ads,4,530.54,2122.15,2122.16
2025-01-11 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Gen Z,Display Ads,2,91.84,183.68,183.68
2025-01-11 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Gen Z,Display Ads,2,714.43,1428.86,1428.86
2025-01-11 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Gen Z,Display Ads,2,88.96,177.91,177.92
2025-01-11 12:03:58.260205,P000028,Dove Indicate Skincare,Beauty & Personal Care,Skincare,Gen Z,Display Ads,2,109.99,219.98,219.98
2025-01-11 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Gen Z,Display Ads,5,111.22,556.09,556.1
2025-01-11 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Gen Z,Display Ads,4,127.3,509.2,509.2
2025-01-11 12:03:58.260205,P000018,Kraft Read Groceries,Food & Beverages,Groceries,Gen Z,Display Ads,2,227.53,455.06,455.06
2025-01-11 12:03:58.260205,P000080,Kellogg's Partner Confectionery,Food & Beverages,Confectionery,Gen Z,Display Ads,1,394.3,394.3,394.3
2025-01-11 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Gen Z,Display Ads,1,469.82,469.82,469.82
2025-01-11 12:03:58.260205,P000037,LG Ahead Gaming,Electronics,Gaming,Gen Z,Email Marketing,1,772.95,772.95,772.95
2025-01-11 12:03:58.260205,P000053,LG Environment Gaming,Electronics,Gaming,Gen Z,Email Marketing,5,45.12,225.61,225.6
2025-01-11 12:03:58.260205,P000005,LG Action Laptops,Electronics,Laptops,Gen Z,Email Marketing,4,174.62,698.47,698.48
2025-01-11 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Gen Z,Affiliate Marketing,5,681.64,3408.22,3408.2
2025-01-11 12:03:58.260205,P000079,Nike Change Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Affiliate Marketing,3,467.47,1402.42,1402.41
2025-01-11 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Gen Z,Affiliate Marketing,5,88.64,443.2,443.2
2025-01-11 12:03:58.260205,P000057,Sony Career Gaming,Electronics,Gaming,Gen Z,Affiliate Marketing,4,104.31,417.23,417.24
2025-01-11 12:03:58.260205,P000065,Samsung From Gaming,Electronics,Gaming,Gen Z,Affiliate Marketing,4,345.97,1383.87,1383.88
2025-01-11 12:03:58.260205,P000044,HP Focus Home Appliances,Electronics,Home Appliances,Gen Z,Affiliate Marketing,3,386.42,1159.25,1159.26
2025-01-11 12:03:58.260205,P000098,HP Find Smartphones,Electronics,Smartphones,Gen Z,Affiliate Marketing,5,613.17,3065.87,3065.85
2025-01-11 12:03:58.260205,P000065,Samsung From Gaming,Electronics,Gaming,Gen Z,Affiliate Marketing,2,347.87,695.75,695.74
2025-01-11 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Gen Z,Affiliate Marketing,4,74.6,298.41,298.4
2025-01-11 12:03:58.260205,P000009,Nestle Across Health Foods,Food & Beverages,Health Foods,Gen Z,Affiliate Marketing,5,385.52,1927.61,1927.6
2025-01-11 12:03:58.260205,P000066,Coca-Cola Exist Health Foods,Food & Beverages,Health Foods,Gen Z,Affiliate Marketing,5,362.57,1812.85,1812.85
2025-01-11 12:03:58.260205,P000030,PepsiCo Truth Groceries,Food & Beverages,Groceries,Gen Z,Affiliate Marketing,1,901.81,901.81,901.81
2025-01-11 12:03:58.260205,P000020,Apple Chair Smartphones,Electronics,Smartphones,Millennials,Social Media,1,14.78,14.78,14.78
2025-01-11 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Millennials,Social Media,2,396.64,793.28,793.28
2025-01-11 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Millennials,Social Media,2,794.96,1589.92,1589.92
2025-01-11 12:03:58.260205,P000071,H&M Test Kids' Clothing,Apparel,Kids' Clothing,Millennials,Social Media,1,62.03,62.03,62.03
2025-01-11 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Millennials,Social Media,5,617.07,3085.35,3085.3500000000004
2025-01-11 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Millennials,Social Media,2,85.52,171.04,171.04
2025-01-11 12:03:58.260205,P000021,Coca-Cola Sense Confectionery,Food & Beverages,Confectionery,Millennials,Social Media,3,505.78,1517.35,1517.34
2025-01-11 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Millennials,Social Media,5,115.96,579.78,579.8
2025-01-11 12:03:58.260205,P000018,Kraft Read Groceries,Food & Beverages,Groceries,Millennials,Social Media,5,261.61,1308.03,1308.0500000000002
2025-01-11 12:03:58.260205,P000052,Kraft Fall Confectionery,Food & Beverages,Confectionery,Millennials,Social Media,2,135.12,270.24,270.24
2025-01-11 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Millennials,Paid Search,1,900.44,900.44,900.44
2025-01-11 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Millennials,Paid Search,3,430.78,1292.34,1292.34
2025-01-11 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Millennials,Paid Search,5,757.61,3788.05,3788.05
2025-01-11 12:03:58.260205,P000027,Dove Realize Skincare,Beauty & Personal Care,Skincare,Millennials,Paid Search,2,989.26,1978.52,1978.52
2025-01-11 12:03:58.260205,P000040,MAC Black Makeup,Beauty & Personal Care,Makeup,Millennials,Paid Search,2,868.49,1736.97,1736.98
2025-01-11 12:03:58.260205,P000034,Maybelline Media Fragrances,Beauty & Personal Care,Fragrances,Millennials,Paid Search,1,881.41,881.41,881.41
2025-01-11 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Paid Search,4,831.35,3325.4,3325.4
2025-01-11 12:03:58.260205,P000060,L'Oreal Measure Makeup,Beauty & Personal Care,Makeup,Millennials,Paid Search,2,632.4,1264.8,1264.8
2025-01-11 12:03:58.260205,P000029,Dove Painting Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Paid Search,4,99.32,397.26,397.28
2025-01-11 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Millennials,Display Ads,3,103.71,311.12,311.13
2025-01-11 12:03:58.260205,P000035,Adidas No Kids' Clothing,Apparel,Kids' Clothing,Millennials,Display Ads,2,237.25,474.5,474.5
2025-01-11 12:03:58.260205,P000035,Adidas No Kids' Clothing,Apparel,Kids' Clothing,Millennials,Display Ads,3,258.3,774.91,774.9000000000001
2025-01-11 12:03:58.260205,P000004,Levi's Middle Kids' Clothing,Apparel,Kids' Clothing,Millennials,Display Ads,5,682.69,3413.43,3413.4500000000003
2025-01-11 12:03:58.260205,P000054,Levi's Best Footwear,Apparel,Footwear,Millennials,Display Ads,1,646.92,646.92,646.92
2025-01-11 12:03:58.260205,P000039,L'Oreal Activity Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Display Ads,4,916.37,3665.47,3665.48
2025-01-11 12:03:58.260205,P000084,Nivea Worry Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Display Ads,4,214.98,859.9,859.92
2025-01-11 12:03:58.260205,P000019,Nivea Recognize Makeup,Beauty & Personal Care,Makeup,Millennials,Display Ads,5,901.21,4506.07,4506.05
2025-01-11 12:03:58.260205,P000081,Maybelline Draw Fragrances,Beauty & Personal Care,Fragrances,Millennials,Display Ads,4,756.29,3025.17,3025.16
2025-01-11 12:03:58.260205,P000060,L'Oreal Measure Makeup,Beauty & Personal Care,Makeup,Millennials,Display Ads,2,600.24,1200.49,1200.48
2025-01-11 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Display Ads,3,751.68,2255.05,2255.04
2025-01-11 12:03:58.260205,P000039,L'Oreal Activity Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Display Ads,3,968.06,2904.17,2904.18
2025-01-11 12:03:58.260205,P000041,Maybelline Light Haircare,Beauty & Personal Care,Haircare,Millennials,Display Ads,4,663.51,2654.03,2654.04
2025-01-11 12:03:58.260205,P000056,Dove Whatever Haircare,Beauty & Personal Care,Haircare,Millennials,Display Ads,5,181.14,905.7,905.6999999999999
2025-01-11 12:03:58.260205,P000056,Dove Whatever Haircare,Beauty & Personal Care,Haircare,Millennials,Display Ads,5,179.14,895.72,895.6999999999999
2025-01-11 12:03:58.260205,P000029,Dove Painting Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Display Ads,5,97.64,488.18,488.2
2025-01-11 12:03:58.260205,P000011,Nivea Yard Makeup,Beauty & Personal Care,Makeup,Millennials,Display Ads,3,601.39,1804.17,1804.17
2025-01-11 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Display Ads,4,795.97,3183.89,3183.88
2025-01-11 12:03:58.260205,P000014,Dell Race Smartphones,Electronics,Smartphones,Millennials,Email Marketing,4,845.15,3380.62,3380.6
2025-01-11 12:03:58.260205,P000094,Nestle Challenge Confectionery,Food & Beverages,Confectionery,Millennials,Email Marketing,4,341.28,1365.13,1365.12
2025-01-11 12:03:58.260205,P000066,Coca-Cola Exist Health Foods,Food & Beverages,Health Foods,Millennials,Email Marketing,4,354.42,1417.69,1417.68
2025-01-11 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Millennials,Email Marketing,4,92.38,369.52,369.52
2025-01-11 12:03:58.260205,P000090,Kraft Husband Health Foods,Food & Beverages,Health Foods,Millennials,Email Marketing,4,826.49,3305.98,3305.96
2025-01-11 12:03:58.260205,P000005,LG Action Laptops,Electronics,Laptops,Millennials,Affiliate Marketing,5,200.16,1000.79,1000.8
2025-01-11 12:03:58.260205,P000024,Apple Those Home Appliances,Electronics,Home Appliances,Millennials,Affiliate Marketing,5,31.11,155.53,155.55
2025-01-11 12:03:58.260205,P000053,LG Environment Gaming,Electronics,Gaming,Millennials,Affiliate Marketing,1,53.21,53.21,53.21
2025-01-11 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Millennials,Affiliate Marketing,3,109.38,328.14,328.14
2025-01-11 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Millennials,Affiliate Marketing,4,545.37,2181.49,2181.48
2025-01-11 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Millennials,Affiliate Marketing,2,569.53,1139.07,1139.06
2025-01-11 12:03:58.260205,P000054,Levi's Best Footwear,Apparel,Footwear,Millennials,Affiliate Marketing,5,617.34,3086.69,3086.7000000000003
2025-01-11 12:03:58.260205,P000042,H&M Tv Women's Clothing,Apparel,Women's Clothing,Millennials,Affiliate Marketing,2,263.06,526.13,526.12
2025-01-11 12:03:58.260205,P000054,Levi's Best Footwear,Apparel,Footwear,Millennials,Affiliate Marketing,4,630.68,2522.73,2522.72
2025-01-11 12:03:58.260205,P000076,Adidas Rise Women's Clothing,Apparel,Women's Clothing,Millennials,Affiliate Marketing,5,175.12,875.61,875.6
2025-01-11 12:03:58.260205,P000035,Adidas No Kids' Clothing,Apparel,Kids' Clothing,Millennials,Affiliate Marketing,3,251.2,753.59,753.5999999999999
2025-01-11 12:03:58.260205,P000035,Adidas No Kids' Clothing,Apparel,Kids' Clothing,Millennials,Affiliate Marketing,3,247.9,743.71,743.7
2025-01-11 12:03:58.260205,P000035,Adidas No Kids' Clothing,Apparel,Kids' Clothing,Millennials,Affiliate Marketing,3,252.6,757.81,757.8
2025-01-11 12:03:58.260205,P000079,Nike Change Kids' Clothing,Apparel,Kids' Clothing,Millennials,Affiliate Marketing,2,533.21,1066.42,1066.42
2025-01-11 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Millennials,Affiliate Marketing,2,685.0,1370.0,1370.0
2025-01-11 12:03:58.260205,P000012,H&M Hard Kids' Clothing,Apparel,Kids' Clothing,Millennials,Affiliate Marketing,3,796.87,2390.61,2390.61
2025-01-11 12:03:58.260205,P000056,Dove Whatever Haircare,Beauty & Personal Care,Haircare,Millennials,Affiliate Marketing,3,186.81,560.42,560.4300000000001
2025-01-11 12:03:58.260205,P000025,Maybelline Relationship Skincare,Beauty & Personal Care,Skincare,Millennials,Affiliate Marketing,3,914.21,2742.62,2742.63
2025-01-11 12:03:58.260205,P000021,Coca-Cola Sense Confectionery,Food & Beverages,Confectionery,Gen X,Social Media,5,449.33,2246.65,2246.65
2025-01-11 12:03:58.260205,P000051,PepsiCo Once Confectionery,Food & Beverages,Confectionery,Gen X,Social Media,5,245.82,1229.12,1229.1
2025-01-11 12:03:58.260205,P000094,Nestle Challenge Confectionery,Food & Beverages,Confectionery,Gen X,Social Media,2,308.74,617.49,617.48
2025-01-11 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Gen X,Social Media,1,142.08,142.08,142.08
2025-01-11 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Gen X,Social Media,1,647.88,647.88,647.88
2025-01-11 12:03:58.260205,P000099,Levi's Play Footwear,Apparel,Footwear,Gen X,Social Media,2,591.76,1183.51,1183.52
2025-01-11 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Gen X,Paid Search,1,391.15,391.15,391.15
2025-01-11 12:03:58.260205,P000017,LG Commercial Gaming,Electronics,Gaming,Gen X,Paid Search,1,544.64,544.64,544.64
2025-01-11 12:03:58.260205,P000083,HP Outside Laptops,Electronics,Laptops,Gen X,Paid Search,5,794.76,3973.78,3973.8
2025-01-11 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Gen X,Paid Search,4,236.48,945.93,945.92
2025-01-11 12:03:58.260205,P000044,HP Focus Home Appliances,Electronics,Home Appliances,Gen X,Paid Search,4,455.84,1823.36,1823.36
2025-01-11 12:03:58.260205,P000088,Sony Mention Laptops,Electronics,Laptops,Gen X,Paid Search,1,667.49,667.49,667.49
2025-01-11 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Gen X,Paid Search,1,118.44,118.44,118.44
2025-01-11 12:03:58.260205,P000092,Nestle Eight Confectionery,Food & Beverages,Confectionery,Gen X,Paid Search,5,159.63,798.14,798.15
2025-01-11 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Gen X,Paid Search,2,129.11,258.21,258.22
2025-01-11 12:03:58.260205,P000066,Coca-Cola Exist Health Foods,Food & Beverages,Health Foods,Gen X,Paid Search,1,367.71,367.71,367.71
2025-01-11 12:03:58.260205,P000015,Maybelline Ahead Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen X,Paid Search,5,808.26,4041.3,4041.3
2025-01-11 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen X,Paid Search,2,749.87,1499.73,1499.74
2025-01-11 12:03:58.260205,P000028,Dove Indicate Skincare,Beauty & Personal Care,Skincare,Gen X,Paid Search,1,129.44,129.44,129.44
2025-01-11 12:03:58.260205,P000005,LG Action Laptops,Electronics,Laptops,Gen X,Display Ads,5,208.54,1042.7,1042.7
2025-01-11 12:03:58.260205,P000093,Sony Certainly Audio Devices,Electronics,Audio Devices,Gen X,Display Ads,4,463.6,1854.42,1854.4
2025-01-11 12:03:58.260205,P000061,Samsung Traditional Audio Devices,Electronics,Audio Devices,Gen X,Display Ads,1,401.41,401.41,401.41
2025-01-11 12:03:58.260205,P000043,Dell Interview Audio Devices,Electronics,Audio Devices,Gen X,Display Ads,1,217.26,217.26,217.26
2025-01-11 12:03:58.260205,P000043,Dell Interview Audio Devices,Electronics,Audio Devices,Gen X,Display Ads,3,213.57,640.71,640.71
2025-01-11 12:03:58.260205,P000057,Sony Career Gaming,Electronics,Gaming,Gen X,Display Ads,5,126.97,634.86,634.85
2025-01-11 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Gen X,Affiliate Marketing,5,465.84,2329.22,2329.2
2025-01-11 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Gen X,Affiliate Marketing,1,355.07,355.07,355.07
2025-01-11 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Gen X,Affiliate Marketing,3,700.98,2102.94,2102.94
2025-01-11 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Gen X,Affiliate Marketing,4,373.39,1493.55,1493.56
2025-01-11 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Gen X,Affiliate Marketing,5,392.24,1961.22,1961.2
2025-01-11 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Gen X,Affiliate Marketing,5,18.79,93.97,93.94999999999999
2025-01-11 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Gen X,Affiliate Marketing,1,777.0,777.0,777.0
2025-01-11 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Gen X,Affiliate Marketing,2,440.5,881.0,881.0
2025-01-11 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Gen X,Affiliate Marketing,5,362.7,1813.51,1813.5
2025-01-11 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen X,Affiliate Marketing,2,408.32,816.63,816.64
2025-01-11 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Gen X,Affiliate Marketing,4,20.7,82.8,82.8
2025-01-11 12:03:58.260205,P000042,H&M Tv Women's Clothing,Apparel,Women's Clothing,Gen X,Affiliate Marketing,4,248.08,992.32,992.32
2025-01-11 12:03:58.260205,P000040,MAC Black Makeup,Beauty & Personal Care,Makeup,Gen X,Affiliate Marketing,1,886.56,886.56,886.56
2025-01-11 12:03:58.260205,P000086,Dove When Makeup,Beauty & Personal Care,Makeup,Gen X,Affiliate Marketing,4,990.5,3962.01,3962.0
2025-01-11 12:03:58.260205,P000032,Nivea Billion Haircare,Beauty & Personal Care,Haircare,Gen X,Affiliate Marketing,5,774.98,3874.9,3874.9
2025-01-11 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Baby Boomers,Social Media,3,481.52,1444.55,1444.56
2025-01-11 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Baby Boomers,Social Media,5,1011.48,5057.39,5057.4
2025-01-11 12:03:58.260205,P000066,Coca-Cola Exist Health Foods,Food & Beverages,Health Foods,Baby Boomers,Social Media,1,370.05,370.05,370.05
2025-01-11 12:03:58.260205,P000080,Kellogg's Partner Confectionery,Food & Beverages,Confectionery,Baby Boomers,Social Media,5,457.95,2289.74,2289.75
2025-01-11 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Baby Boomers,Social Media,4,590.7,2362.8,2362.8
2025-01-11 12:03:58.260205,P000024,Apple Those Home Appliances,Electronics,Home Appliances,Baby Boomers,Social Media,1,36.64,36.64,36.64
2025-01-11 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Baby Boomers,Social Media,2,811.69,1623.38,1623.38
2025-01-11 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Baby Boomers,Social Media,4,194.11,776.44,776.44
2025-01-11 12:03:58.260205,P000037,LG Ahead Gaming,Electronics,Gaming,Baby Boomers,Social Media,5,842.9,4214.5,4214.5
2025-01-11 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Baby Boomers,Social Media,1,186.66,186.66,186.66
