date,product_id,site_id,quantity,unit_cost,supplier_id,last_restock_date,reorder_point,max_stock_level
2025-03-01,P000059,LOC010,210,129.72,S0021,2025-02-03,34,469
2025-03-31,P000059,LOC010,279,128.31,S0021,2025-03-13,34,469
2024-10-02,P000059,LOC011,246,134.65,S0021,2024-09-08,34,469
2024-11-01,P000059,LOC011,272,129.38,S0021,2024-10-23,34,469
2024-12-01,P000059,LOC011,305,139.74,S0021,2024-11-18,34,469
2024-12-31,P000059,LOC011,350,134.92,S0021,2024-12-02,34,469
2025-01-30,P000059,LOC011,363,139.97,S0021,2025-01-23,34,469
2025-03-01,P000059,LOC011,415,134.22,S0021,2025-02-08,34,469
2025-03-31,P000059,LOC011,342,140.12,S0021,2025-03-22,34,469
2024-10-02,P000059,LOC012,130,139.22,S0021,2024-09-29,34,469
2024-11-01,P000059,LOC012,147,140.34,S0021,2024-10-20,34,469
2024-12-01,P000059,LOC012,175,133.57,S0021,2024-11-13,34,469
2024-12-31,P000059,LOC012,221,129.55,S0021,2024-12-13,34,469
2025-01-30,P000059,LOC012,317,127.7,S0021,2025-01-20,34,469
2025-03-01,P000059,LOC012,333,135.24,S0021,2025-02-19,34,469
2025-03-31,P000059,LOC012,284,136.17,S0021,2025-03-20,34,469
2024-10-02,P000059,LOC013,194,129.79,S0021,2024-10-01,34,469
2024-11-01,P000059,LOC013,243,136.14,S0021,2024-10-26,34,469
2024-12-01,P000059,LOC013,331,137.09,S0021,2024-11-20,34,469
2024-12-31,P000059,LOC013,349,135.35,S0021,2024-12-04,34,469
2025-01-30,P000059,LOC013,371,134.45,S0021,2025-01-27,34,469
2025-03-01,P000059,LOC013,414,128.04,S0021,2025-02-05,34,469
2025-03-31,P000059,LOC013,459,138.81,S0021,2025-03-15,34,469
2024-10-02,P000059,LOC014,170,133.37,S0021,2024-09-09,34,469
2024-11-01,P000059,LOC014,220,134.9,S0021,2024-10-20,34,469
2024-12-01,P000059,LOC014,206,139.19,S0021,2024-11-23,34,469
2024-12-31,P000059,LOC014,190,134.9,S0021,2024-12-04,34,469
2025-01-30,P000059,LOC014,208,136.99,S0021,2025-01-17,34,469
2025-03-01,P000059,LOC014,260,133.93,S0021,2025-01-30,34,469
2025-03-31,P000059,LOC014,234,128.68,S0021,2025-03-06,34,469
2024-10-02,P000059,LOC015,203,138.76,S0021,2024-09-23,34,469
2024-11-01,P000059,LOC015,193,128.66,S0021,2024-10-19,34,469
2024-12-01,P000059,LOC015,293,127.44,S0021,2024-11-23,34,469
2024-12-31,P000059,LOC015,345,134.17,S0021,2024-12-30,34,469
2025-01-30,P000059,LOC015,323,136.61,S0021,2025-01-02,34,469
2025-03-01,P000059,LOC015,337,134.75,S0021,2025-02-17,34,469
2025-03-31,P000059,LOC015,368,130.51,S0021,2025-03-26,34,469
2024-10-02,P000059,LOC016,198,140.48,S0021,2024-09-26,34,469
2024-11-01,P000059,LOC016,192,133.32,S0021,2024-10-09,34,469
2024-12-01,P000059,LOC016,205,129.17,S0021,2024-11-12,34,469
2024-12-31,P000059,LOC016,280,129.52,S0021,2024-12-03,34,469
2025-01-30,P000059,LOC016,316,135.7,S0021,2025-01-08,34,469
2025-03-01,P000059,LOC016,314,135.52,S0021,2025-02-23,34,469
2025-03-31,P000059,LOC016,302,129.89,S0021,2025-03-26,34,469
2024-10-02,P000059,LOC017,228,140.07,S0021,2024-09-12,34,469
2024-11-01,P000059,LOC017,317,140.22,S0021,2024-10-16,34,469
2024-12-01,P000059,LOC017,317,130.44,S0021,2024-11-24,34,469
2024-12-31,P000059,LOC017,281,129.72,S0021,2024-12-08,34,469
2025-01-30,P000059,LOC017,372,137.01,S0021,2025-01-13,34,469
2025-03-01,P000059,LOC017,397,136.48,S0021,2025-02-01,34,469
2025-03-31,P000059,LOC017,429,137.12,S0021,2025-03-25,34,469
2024-10-02,P000059,LOC018,209,133.34,S0021,2024-09-30,34,469
2024-11-01,P000059,LOC018,274,136.77,S0021,2024-10-31,34,469
2024-12-01,P000059,LOC018,290,130.7,S0021,2024-11-18,34,469
2024-12-31,P000059,LOC018,355,140.12,S0021,2024-12-28,34,469
2025-01-30,P000059,LOC018,449,137.19,S0021,2024-12-31,34,469
2025-03-01,P000059,LOC018,429,134.62,S0021,2025-02-01,34,469
2025-03-31,P000059,LOC018,462,138.2,S0021,2025-03-21,34,469
2024-10-02,P000059,LOC019,181,131.81,S0021,2024-09-04,34,469
2024-11-01,P000059,LOC019,244,131.02,S0021,2024-10-23,34,469
2024-12-01,P000059,LOC019,306,134.32,S0021,2024-11-24,34,469
2024-12-31,P000059,LOC019,342,139.38,S0021,2024-12-01,34,469
2025-01-30,P000059,LOC019,418,129.36,S0021,2025-01-21,34,469
2025-03-01,P000059,LOC019,441,135.59,S0021,2025-02-10,34,469
2025-03-31,P000059,LOC019,351,128.99,S0021,2025-03-05,34,469
2024-10-02,P000059,LOC020,226,136.0,S0021,2024-09-17,34,469
2024-11-01,P000059,LOC020,326,131.67,S0021,2024-10-16,34,469
2024-12-01,P000059,LOC020,325,139.03,S0021,2024-11-20,34,469
2024-12-31,P000059,LOC020,371,130.9,S0021,2024-12-18,34,469
2025-01-30,P000059,LOC020,347,128.05,S0021,2025-01-10,34,469
2025-03-01,P000059,LOC020,406,138.48,S0021,2025-02-04,34,469
2025-03-31,P000059,LOC020,467,135.35,S0021,2025-03-13,34,469
2024-10-02,P000060,LOC001,421,432.81,S0002,2024-09-29,17,499
2024-11-01,P000060,LOC001,430,419.76,S0002,2024-10-18,17,499
2024-12-01,P000060,LOC001,371,429.41,S0002,2024-11-16,17,499
2024-12-31,P000060,LOC001,446,409.88,S0002,2024-12-20,17,499
2025-01-30,P000060,LOC001,393,436.04,S0002,2025-01-17,17,499
2025-03-01,P000060,LOC001,433,405.62,S0002,2025-02-13,17,499
2025-03-31,P000060,LOC001,410,431.74,S0002,2025-03-15,17,499
2024-10-02,P000060,LOC002,441,420.61,S0002,2024-09-13,17,499
2024-11-01,P000060,LOC002,460,404.95,S0002,2024-10-22,17,499
2024-12-01,P000060,LOC002,396,419.42,S0002,2024-11-22,17,499
2024-12-31,P000060,LOC002,385,396.75,S0002,2024-12-08,17,499
2025-01-30,P000060,LOC002,428,409.52,S0002,2025-01-02,17,499
2025-03-01,P000060,LOC002,367,401.93,S0002,2025-02-25,17,499
2025-03-31,P000060,LOC002,370,434.34,S0002,2025-03-25,17,499
2024-10-02,P000060,LOC003,450,403.7,S0002,2024-09-14,17,499
2024-11-01,P000060,LOC003,391,421.14,S0002,2024-10-06,17,499
2024-12-01,P000060,LOC003,428,395.72,S0002,2024-11-27,17,499
2024-12-31,P000060,LOC003,420,427.89,S0002,2024-12-10,17,499
2025-01-30,P000060,LOC003,455,405.35,S0002,2025-01-27,17,499
2025-03-01,P000060,LOC003,358,410.23,S0002,2025-01-31,17,499
2025-03-31,P000060,LOC003,369,425.75,S0002,2025-03-30,17,499
2024-10-02,P000060,LOC004,377,423.94,S0002,2024-10-01,17,499
2024-11-01,P000060,LOC004,388,401.3,S0002,2024-10-02,17,499
2024-12-01,P000060,LOC004,385,424.21,S0002,2024-11-30,17,499
2024-12-31,P000060,LOC004,382,407.94,S0002,2024-12-08,17,499
2025-01-30,P000060,LOC004,429,414.29,S0002,2025-01-10,17,499
2025-03-01,P000060,LOC004,383,404.8,S0002,2025-02-16,17,499
2025-03-31,P000060,LOC004,404,400.33,S0002,2025-03-14,17,499
2024-10-02,P000060,LOC005,456,434.32,S0002,2024-09-04,17,499
2024-11-01,P000060,LOC005,394,404.67,S0002,2024-10-31,17,499
2024-12-01,P000060,LOC005,422,435.14,S0002,2024-11-03,17,499
2024-12-31,P000060,LOC005,469,430.51,S0002,2024-12-11,17,499
2025-01-30,P000060,LOC005,400,407.19,S0002,2025-01-03,17,499
2025-03-01,P000060,LOC005,372,402.06,S0002,2025-02-28,17,499
2025-03-31,P000060,LOC005,352,422.95,S0002,2025-03-04,17,499
2024-10-02,P000060,LOC006,440,423.59,S0002,2024-09-15,17,499
2024-11-01,P000060,LOC006,431,421.18,S0002,2024-10-03,17,499
2024-12-01,P000060,LOC006,466,416.89,S0002,2024-11-01,17,499
2024-12-31,P000060,LOC006,436,432.98,S0002,2024-12-03,17,499
2025-01-30,P000060,LOC006,359,423.75,S0002,2025-01-25,17,499
2025-03-01,P000060,LOC006,370,427.89,S0002,2025-02-09,17,499
2025-03-31,P000060,LOC006,362,425.85,S0002,2025-03-20,17,499
2024-10-02,P000060,LOC007,357,402.92,S0002,2024-09-15,17,499
2024-11-01,P000060,LOC007,458,428.04,S0002,2024-10-12,17,499
2024-12-01,P000060,LOC007,417,429.43,S0002,2024-11-10,17,499
2024-12-31,P000060,LOC007,352,417.0,S0002,2024-12-05,17,499
2025-01-30,P000060,LOC007,398,430.57,S0002,2025-01-24,17,499
2025-03-01,P000060,LOC007,444,410.37,S0002,2025-02-24,17,499
2025-03-31,P000060,LOC007,359,403.64,S0002,2025-03-07,17,499
2024-10-02,P000060,LOC008,382,423.1,S0002,2024-09-29,17,499
2024-11-01,P000060,LOC008,368,396.3,S0002,2024-10-22,17,499
2024-12-01,P000060,LOC008,430,399.53,S0002,2024-11-21,17,499
2024-12-31,P000060,LOC008,459,402.14,S0002,2024-12-22,17,499
2025-01-30,P000060,LOC008,387,424.51,S0002,2025-01-03,17,499
2025-03-01,P000060,LOC008,380,428.98,S0002,2025-02-18,17,499
2025-03-31,P000060,LOC008,384,427.0,S0002,2025-03-20,17,499
2024-10-02,P000060,LOC009,427,429.69,S0002,2024-09-05,17,499
2024-11-01,P000060,LOC009,365,403.31,S0002,2024-10-13,17,499
2024-12-01,P000060,LOC009,453,434.6,S0002,2024-11-15,17,499
2024-12-31,P000060,LOC009,352,403.51,S0002,2024-12-30,17,499
2025-01-30,P000060,LOC009,432,396.77,S0002,2024-12-31,17,499
2025-03-01,P000060,LOC009,456,399.95,S0002,2025-02-12,17,499
2025-03-31,P000060,LOC009,389,405.41,S0002,2025-03-24,17,499
2024-10-02,P000060,LOC010,408,405.55,S0002,2024-09-23,17,499
2024-11-01,P000060,LOC010,470,422.94,S0002,2024-10-09,17,499
2024-12-01,P000060,LOC010,416,423.98,S0002,2024-11-03,17,499
2024-12-31,P000060,LOC010,383,422.29,S0002,2024-12-28,17,499
2025-01-30,P000060,LOC010,404,428.39,S0002,2025-01-20,17,499
2025-03-01,P000060,LOC010,470,405.36,S0002,2025-02-01,17,499
2025-03-31,P000060,LOC010,436,412.37,S0002,2025-03-25,17,499
2024-10-02,P000060,LOC011,371,403.53,S0002,2024-09-30,17,499
2024-11-01,P000060,LOC011,423,421.63,S0002,2024-10-31,17,499
2024-12-01,P000060,LOC011,428,400.43,S0002,2024-11-18,17,499
2024-12-31,P000060,LOC011,428,396.16,S0002,2024-12-13,17,499
2025-01-30,P000060,LOC011,419,425.79,S0002,2025-01-11,17,499
2025-03-01,P000060,LOC011,414,402.05,S0002,2025-02-23,17,499
2025-03-31,P000060,LOC011,429,412.9,S0002,2025-03-29,17,499
2024-10-02,P000060,LOC012,387,429.8,S0002,2024-09-12,17,499
2024-11-01,P000060,LOC012,392,426.32,S0002,2024-10-20,17,499
2024-12-01,P000060,LOC012,416,417.49,S0002,2024-11-18,17,499
2024-12-31,P000060,LOC012,449,403.75,S0002,2024-12-28,17,499
2025-01-30,P000060,LOC012,404,434.36,S0002,2025-01-13,17,499
2025-03-01,P000060,LOC012,394,434.76,S0002,2025-02-03,17,499
2025-03-31,P000060,LOC012,381,422.53,S0002,2025-03-03,17,499
2024-10-02,P000060,LOC013,387,418.19,S0002,2024-09-25,17,499
2024-11-01,P000060,LOC013,349,433.36,S0002,2024-10-19,17,499
2024-12-01,P000060,LOC013,451,408.86,S0002,2024-11-21,17,499
2024-12-31,P000060,LOC013,455,434.35,S0002,2024-12-20,17,499
2025-01-30,P000060,LOC013,392,396.76,S0002,2025-01-25,17,499
2025-03-01,P000060,LOC013,407,396.1,S0002,2025-02-26,17,499
2025-03-31,P000060,LOC013,350,432.41,S0002,2025-03-26,17,499
2024-10-02,P000060,LOC014,464,407.59,S0002,2024-09-22,17,499
2024-11-01,P000060,LOC014,467,411.0,S0002,2024-10-29,17,499
2024-12-01,P000060,LOC014,408,409.5,S0002,2024-11-08,17,499
2024-12-31,P000060,LOC014,350,397.81,S0002,2024-12-26,17,499
2025-01-30,P000060,LOC014,402,414.59,S0002,2025-01-23,17,499
2025-03-01,P000060,LOC014,385,398.62,S0002,2025-02-03,17,499
2025-03-31,P000060,LOC014,378,401.31,S0002,2025-03-13,17,499
2024-10-02,P000060,LOC015,350,400.63,S0002,2024-09-28,17,499
2024-11-01,P000060,LOC015,395,401.23,S0002,2024-10-28,17,499
2024-12-01,P000060,LOC015,400,422.83,S0002,2024-11-20,17,499
2024-12-31,P000060,LOC015,419,425.01,S0002,2024-12-09,17,499
2025-01-30,P000060,LOC015,398,427.14,S0002,2025-01-08,17,499
2025-03-01,P000060,LOC015,369,402.64,S0002,2025-01-30,17,499
2025-03-31,P000060,LOC015,441,398.77,S0002,2025-03-27,17,499
2024-10-02,P000060,LOC016,397,416.35,S0002,2024-09-26,17,499
2024-11-01,P000060,LOC016,396,421.48,S0002,2024-10-10,17,499
2024-12-01,P000060,LOC016,382,432.48,S0002,2024-11-17,17,499
2024-12-31,P000060,LOC016,401,408.92,S0002,2024-12-24,17,499
2025-01-30,P000060,LOC016,379,418.28,S0002,2025-01-01,17,499
2025-03-01,P000060,LOC016,444,417.02,S0002,2025-02-24,17,499
2025-03-31,P000060,LOC016,462,404.71,S0002,2025-03-12,17,499
2024-10-02,P000060,LOC017,450,419.49,S0002,2024-09-06,17,499
2024-11-01,P000060,LOC017,434,424.73,S0002,2024-10-29,17,499
2024-12-01,P000060,LOC017,384,426.42,S0002,2024-11-12,17,499
2024-12-31,P000060,LOC017,441,431.93,S0002,2024-12-22,17,499
2025-01-30,P000060,LOC017,450,409.36,S0002,2025-01-20,17,499
2025-03-01,P000060,LOC017,400,411.02,S0002,2025-02-20,17,499
2025-03-31,P000060,LOC017,455,431.43,S0002,2025-03-04,17,499
2024-10-02,P000060,LOC018,372,400.53,S0002,2024-09-17,17,499
2024-11-01,P000060,LOC018,385,405.57,S0002,2024-10-31,17,499
2024-12-01,P000060,LOC018,428,417.66,S0002,2024-11-26,17,499
2024-12-31,P000060,LOC018,426,403.63,S0002,2024-12-11,17,499
2025-01-30,P000060,LOC018,383,397.08,S0002,2025-01-25,17,499
2025-03-01,P000060,LOC018,426,405.37,S0002,2025-01-31,17,499
2025-03-31,P000060,LOC018,372,432.03,S0002,2025-03-25,17,499
2024-10-02,P000060,LOC019,351,419.88,S0002,2024-09-18,17,499
2024-11-01,P000060,LOC019,355,401.15,S0002,2024-10-04,17,499
2024-12-01,P000060,LOC019,416,425.12,S0002,2024-11-09,17,499
2024-12-31,P000060,LOC019,372,402.69,S0002,2024-12-21,17,499
2025-01-30,P000060,LOC019,362,433.66,S0002,2025-01-16,17,499
2025-03-01,P000060,LOC019,382,409.67,S0002,2025-02-16,17,499
2025-03-31,P000060,LOC019,438,436.53,S0002,2025-03-19,17,499
2024-10-02,P000060,LOC020,440,418.33,S0002,2024-10-01,17,499
2024-11-01,P000060,LOC020,378,409.55,S0002,2024-10-23,17,499
2024-12-01,P000060,LOC020,368,406.02,S0002,2024-11-02,17,499
2024-12-31,P000060,LOC020,410,399.09,S0002,2024-12-05,17,499
2025-01-30,P000060,LOC020,391,416.21,S0002,2025-01-26,17,499
2025-03-01,P000060,LOC020,388,421.61,S0002,2025-02-06,17,499
2025-03-31,P000060,LOC020,449,428.39,S0002,2025-03-05,17,499
2024-10-02,P000061,LOC001,0,220.0,S0023,2024-09-25,31,103
2024-11-01,P000061,LOC001,31,231.19,S0023,2024-10-22,31,103
2024-12-01,P000061,LOC001,64,219.54,S0023,2024-11-28,31,103
2024-12-31,P000061,LOC001,53,222.76,S0023,2024-12-11,31,103
2025-01-30,P000061,LOC001,64,232.38,S0023,2025-01-22,31,103
2025-03-01,P000061,LOC001,97,220.93,S0023,2025-02-21,31,103
2025-03-31,P000061,LOC001,84,231.02,S0023,2025-03-16,31,103
2024-10-02,P000061,LOC002,0,221.86,S0023,2024-09-12,31,103
2024-11-01,P000061,LOC002,32,230.38,S0023,2024-10-27,31,103
2024-12-01,P000061,LOC002,19,232.37,S0023,2024-11-01,31,103
2024-12-31,P000061,LOC002,1,221.16,S0023,2024-12-15,31,103
2025-01-30,P000061,LOC002,31,224.43,S0023,2025-01-06,31,103
2025-03-01,P000061,LOC002,39,227.23,S0023,2025-02-21,31,103
2025-03-31,P000061,LOC002,69,221.93,S0023,2025-03-13,31,103
2024-10-02,P000061,LOC003,87,216.1,S0023,2024-09-03,31,103
2024-11-01,P000061,LOC003,92,230.96,S0023,2024-10-03,31,103
2024-12-01,P000061,LOC003,80,219.7,S0023,2024-11-26,31,103
2024-12-31,P000061,LOC003,93,216.28,S0023,2024-12-19,31,103
2025-01-30,P000061,LOC003,96,237.5,S0023,2025-01-09,31,103
2025-03-01,P000061,LOC003,73,230.73,S0023,2025-02-12,31,103
2025-03-31,P000061,LOC003,92,222.87,S0023,2025-03-24,31,103
2024-10-02,P000061,LOC004,8,217.73,S0023,2024-09-29,31,103
2024-11-01,P000061,LOC004,34,234.3,S0023,2024-10-25,31,103
2024-12-01,P000061,LOC004,97,226.61,S0023,2024-11-16,31,103
2024-12-31,P000061,LOC004,73,229.3,S0023,2024-12-27,31,103
2025-01-30,P000061,LOC004,59,226.06,S0023,2025-01-07,31,103
2025-03-01,P000061,LOC004,84,220.71,S0023,2025-02-24,31,103
2025-03-31,P000061,LOC004,77,217.77,S0023,2025-03-12,31,103
2024-10-02,P000061,LOC005,62,231.69,S0023,2024-09-14,31,103
2024-11-01,P000061,LOC005,95,225.39,S0023,2024-10-02,31,103
2024-12-01,P000061,LOC005,86,218.14,S0023,2024-11-07,31,103
2024-12-31,P000061,LOC005,64,216.43,S0023,2024-12-29,31,103
2025-01-30,P000061,LOC005,98,234.29,S0023,2025-01-19,31,103
2025-03-01,P000061,LOC005,93,233.24,S0023,2025-02-16,31,103
2025-03-31,P000061,LOC005,93,217.29,S0023,2025-03-06,31,103
2024-10-02,P000061,LOC006,68,222.95,S0023,2024-09-28,31,103
2024-11-01,P000061,LOC006,96,237.34,S0023,2024-10-26,31,103
2024-12-01,P000061,LOC006,93,218.69,S0023,2024-11-10,31,103
2024-12-31,P000061,LOC006,99,223.09,S0023,2024-12-17,31,103
2025-01-30,P000061,LOC006,75,222.97,S0023,2025-01-06,31,103
2025-03-01,P000061,LOC006,91,217.74,S0023,2025-02-23,31,103
2025-03-31,P000061,LOC006,78,238.17,S0023,2025-03-10,31,103
2024-10-02,P000061,LOC007,100,233.55,S0023,2024-09-26,31,103
2024-11-01,P000061,LOC007,98,224.65,S0023,2024-10-24,31,103
2024-12-01,P000061,LOC007,91,236.12,S0023,2024-11-20,31,103
2024-12-31,P000061,LOC007,83,216.12,S0023,2024-12-18,31,103
2025-01-30,P000061,LOC007,91,236.12,S0023,2025-01-01,31,103
2025-03-01,P000061,LOC007,72,220.56,S0023,2025-02-21,31,103
2025-03-31,P000061,LOC007,83,236.51,S0023,2025-03-29,31,103
2024-10-02,P000061,LOC008,64,222.03,S0023,2024-09-25,31,103
2024-11-01,P000061,LOC008,28,231.59,S0023,2024-10-07,31,103
2024-12-01,P000061,LOC008,101,223.76,S0023,2024-11-18,31,103
2024-12-31,P000061,LOC008,91,215.96,S0023,2024-12-12,31,103
2025-01-30,P000061,LOC008,85,227.2,S0023,2025-01-28,31,103
2025-03-01,P000061,LOC008,97,223.45,S0023,2025-02-07,31,103
2025-03-31,P000061,LOC008,84,224.83,S0023,2025-03-11,31,103
2024-10-02,P000061,LOC009,52,217.61,S0023,2024-09-20,31,103
2024-11-01,P000061,LOC009,89,230.73,S0023,2024-10-21,31,103
2024-12-01,P000061,LOC009,80,235.52,S0023,2024-11-16,31,103
2024-12-31,P000061,LOC009,80,233.55,S0023,2024-12-05,31,103
2025-01-30,P000061,LOC009,75,233.46,S0023,2025-01-22,31,103
2025-03-01,P000061,LOC009,88,227.59,S0023,2025-02-06,31,103
2025-03-31,P000061,LOC009,73,225.83,S0023,2025-03-09,31,103
2024-10-02,P000061,LOC010,40,236.81,S0023,2024-09-21,31,103
2024-11-01,P000061,LOC010,0,231.88,S0023,2024-10-02,31,103
2024-12-01,P000061,LOC010,94,218.27,S0023,2024-11-06,31,103
2024-12-31,P000061,LOC010,96,217.36,S0023,2024-12-06,31,103
2025-01-30,P000061,LOC010,85,230.15,S0023,2025-01-04,31,103
2025-03-01,P000061,LOC010,78,223.71,S0023,2025-02-03,31,103
2025-03-31,P000061,LOC010,88,218.9,S0023,2025-03-19,31,103
2024-10-02,P000061,LOC011,23,232.23,S0023,2024-09-04,31,103
2024-11-01,P000061,LOC011,54,219.78,S0023,2024-10-28,31,103
2024-12-01,P000061,LOC011,77,228.95,S0023,2024-11-11,31,103
2024-12-31,P000061,LOC011,94,221.55,S0023,2024-12-09,31,103
2025-01-30,P000061,LOC011,94,237.12,S0023,2024-12-31,31,103
2025-03-01,P000061,LOC011,77,219.57,S0023,2025-02-13,31,103
2025-03-31,P000061,LOC011,75,216.85,S0023,2025-03-05,31,103
2024-10-02,P000061,LOC012,94,233.08,S0023,2024-10-01,31,103
2024-11-01,P000061,LOC012,88,229.96,S0023,2024-10-28,31,103
2024-12-01,P000061,LOC012,80,218.28,S0023,2024-11-08,31,103
2024-12-31,P000061,LOC012,76,225.41,S0023,2024-12-07,31,103
2025-01-30,P000061,LOC012,79,223.5,S0023,2025-01-15,31,103
2025-03-01,P000061,LOC012,75,226.25,S0023,2025-02-10,31,103
2025-03-31,P000061,LOC012,92,226.52,S0023,2025-03-19,31,103
2024-10-02,P000061,LOC013,0,236.73,S0023,2024-09-29,31,103
2024-11-01,P000061,LOC013,36,219.09,S0023,2024-10-05,31,103
2024-12-01,P000061,LOC013,8,220.41,S0023,2024-11-28,31,103
2024-12-31,P000061,LOC013,72,225.17,S0023,2024-12-06,31,103
2025-01-30,P000061,LOC013,73,221.27,S0023,2024-12-31,31,103
2025-03-01,P000061,LOC013,92,228.09,S0023,2025-02-01,31,103
2025-03-31,P000061,LOC013,84,218.71,S0023,2025-03-20,31,103
2024-10-02,P000061,LOC014,0,228.27,S0023,2024-09-12,31,103
2024-11-01,P000061,LOC014,94,234.67,S0023,2024-10-06,31,103
2024-12-01,P000061,LOC014,87,228.36,S0023,2024-11-26,31,103
2024-12-31,P000061,LOC014,81,225.85,S0023,2024-12-14,31,103
2025-01-30,P000061,LOC014,74,226.78,S0023,2025-01-13,31,103
2025-03-01,P000061,LOC014,76,229.19,S0023,2025-02-05,31,103
2025-03-31,P000061,LOC014,74,219.24,S0023,2025-03-10,31,103
2024-10-02,P000061,LOC015,42,231.98,S0023,2024-09-13,31,103
2024-11-01,P000061,LOC015,88,226.47,S0023,2024-10-30,31,103
2024-12-01,P000061,LOC015,96,234.42,S0023,2024-11-26,31,103
2024-12-31,P000061,LOC015,97,237.52,S0023,2024-12-19,31,103
2025-01-30,P000061,LOC015,88,230.99,S0023,2025-01-25,31,103
2025-03-01,P000061,LOC015,73,226.48,S0023,2025-02-17,31,103
2025-03-31,P000061,LOC015,88,235.99,S0023,2025-03-22,31,103
2024-10-02,P000061,LOC016,90,222.91,S0023,2024-09-17,31,103
2024-11-01,P000061,LOC016,90,229.49,S0023,2024-10-28,31,103
2024-12-01,P000061,LOC016,92,236.28,S0023,2024-11-23,31,103
2024-12-31,P000061,LOC016,75,236.96,S0023,2024-12-03,31,103
2025-01-30,P000061,LOC016,78,235.14,S0023,2025-01-13,31,103
2025-03-01,P000061,LOC016,97,237.18,S0023,2025-01-31,31,103
2025-03-31,P000061,LOC016,92,233.93,S0023,2025-03-05,31,103
2024-10-02,P000061,LOC017,37,219.94,S0023,2024-09-15,31,103
2024-11-01,P000061,LOC017,81,226.81,S0023,2024-10-11,31,103
2024-12-01,P000061,LOC017,89,224.83,S0023,2024-11-23,31,103
2024-12-31,P000061,LOC017,47,227.01,S0023,2024-12-29,31,103
2025-01-30,P000061,LOC017,39,216.65,S0023,2025-01-19,31,103
2025-03-01,P000061,LOC017,45,224.71,S0023,2025-02-09,31,103
2025-03-31,P000061,LOC017,73,235.92,S0023,2025-03-03,31,103
2024-10-02,P000061,LOC018,80,226.79,S0023,2024-09-12,31,103
2024-11-01,P000061,LOC018,30,232.21,S0023,2024-10-06,31,103
2024-12-01,P000061,LOC018,0,224.82,S0023,2024-11-26,31,103
2024-12-31,P000061,LOC018,8,220.56,S0023,2024-12-07,31,103
2025-01-30,P000061,LOC018,46,221.88,S0023,2025-01-03,31,103
2025-03-01,P000061,LOC018,102,227.17,S0023,2025-02-23,31,103
2025-03-31,P000061,LOC018,91,225.41,S0023,2025-03-05,31,103
2024-10-02,P000061,LOC019,0,231.87,S0023,2024-09-14,31,103
2024-11-01,P000061,LOC019,10,216.72,S0023,2024-10-06,31,103
2024-12-01,P000061,LOC019,92,237.49,S0023,2024-11-04,31,103
2024-12-31,P000061,LOC019,103,228.28,S0023,2024-12-21,31,103
2025-01-30,P000061,LOC019,86,217.26,S0023,2025-01-16,31,103
2025-03-01,P000061,LOC019,83,217.7,S0023,2025-02-07,31,103
2025-03-31,P000061,LOC019,77,218.94,S0023,2025-03-08,31,103
2024-10-02,P000061,LOC020,59,219.93,S0023,2024-09-05,31,103
2024-11-01,P000061,LOC020,89,227.46,S0023,2024-10-26,31,103
2024-12-01,P000061,LOC020,68,238.18,S0023,2024-11-16,31,103
2024-12-31,P000061,LOC020,81,236.65,S0023,2024-12-25,31,103
2025-01-30,P000061,LOC020,75,233.86,S0023,2025-01-01,31,103
2025-03-01,P000061,LOC020,95,232.82,S0023,2025-02-13,31,103
2025-03-31,P000061,LOC020,84,234.14,S0023,2025-03-06,31,103
2024-10-02,P000062,LOC001,716,445.25,S0013,2024-09-11,18,885
2024-11-01,P000062,LOC001,770,439.74,S0013,2024-10-05,18,885
2024-12-01,P000062,LOC001,728,457.22,S0013,2024-11-24,18,885
2024-12-31,P000062,LOC001,737,471.48,S0013,2024-12-24,18,885
2025-01-30,P000062,LOC001,721,436.78,S0013,2024-12-31,18,885
2025-03-01,P000062,LOC001,682,476.46,S0013,2025-02-05,18,885
2025-03-31,P000062,LOC001,634,444.34,S0013,2025-03-30,18,885
2024-10-02,P000062,LOC002,610,481.08,S0013,2024-09-20,18,885
2024-11-01,P000062,LOC002,593,453.95,S0013,2024-10-20,18,885
2024-12-01,P000062,LOC002,601,445.57,S0013,2024-11-12,18,885
2024-12-31,P000062,LOC002,658,453.57,S0013,2024-12-23,18,885
2025-01-30,P000062,LOC002,691,481.38,S0013,2025-01-02,18,885
2025-03-01,P000062,LOC002,688,455.53,S0013,2025-02-15,18,885
2025-03-31,P000062,LOC002,765,464.63,S0013,2025-03-01,18,885
2024-10-02,P000062,LOC003,582,473.86,S0013,2024-09-18,18,885
2024-11-01,P000062,LOC003,682,471.86,S0013,2024-10-03,18,885
2024-12-01,P000062,LOC003,677,452.33,S0013,2024-11-06,18,885
2024-12-31,P000062,LOC003,770,482.38,S0013,2024-12-29,18,885
2025-01-30,P000062,LOC003,791,475.6,S0013,2024-12-31,18,885
2025-03-01,P000062,LOC003,822,472.87,S0013,2025-02-02,18,885
2025-03-31,P000062,LOC003,716,475.66,S0013,2025-03-06,18,885
2024-10-02,P000062,LOC004,604,444.38,S0013,2024-09-11,18,885
2024-11-01,P000062,LOC004,578,449.18,S0013,2024-10-18,18,885
2024-12-01,P000062,LOC004,544,448.85,S0013,2024-11-02,18,885
2024-12-31,P000062,LOC004,562,482.27,S0013,2024-12-29,18,885
