date,product_id,site_id,quantity_sold,forecasted_quantity,absolute_error,percentage_error,squared_error
2024-12-31,P000024,LOC001,1,1,0,0.0,0
2024-12-31,P000024,LOC002,2,2,0,0.0,0
2024-12-31,P000024,LOC004,1,1,0,0.0,0
2024-12-31,P000024,LOC005,2,2,0,0.0,0
2024-12-31,P000024,LOC006,3,3,0,0.0,0
2024-12-31,P000024,LOC009,11,12,1,9.090909090909092,1
2024-12-31,P000024,LOC010,4,4,0,0.0,0
2024-12-31,P000024,LOC011,2,2,0,0.0,0
2024-12-31,P000024,LOC012,5,4,1,20.0,1
2024-12-31,P000024,LOC013,2,2,0,0.0,0
2024-12-31,P000024,LOC014,3,3,0,0.0,0
2024-12-31,P000024,LOC015,1,1,0,0.0,0
2024-12-31,P000024,LOC016,2,2,0,0.0,0
2024-12-31,P000024,LOC018,10,9,1,10.0,1
2024-12-31,P000024,LOC019,3,3,0,0.0,0
2024-12-31,P000024,LOC020,5,5,0,0.0,0
2024-12-31,P000025,LOC001,5,5,0,0.0,0
2024-12-31,P000025,LOC003,3,3,0,0.0,0
2024-12-31,P000025,LOC004,9,8,1,11.11111111111111,1
2024-12-31,P000025,LOC009,2,2,0,0.0,0
2024-12-31,P000025,LOC011,1,1,0,0.0,0
2024-12-31,P000025,LOC015,10,10,0,0.0,0
2024-12-31,P000025,LOC018,2,2,0,0.0,0
2024-12-31,P000025,LOC019,4,5,1,25.0,1
2024-12-31,P000026,LOC001,13,10,3,23.076923076923077,9
2024-12-31,P000026,LOC002,8,7,1,12.5,1
2024-12-31,P000026,LOC004,8,6,2,25.0,4
2024-12-31,P000026,LOC005,2,2,0,0.0,0
2024-12-31,P000026,LOC008,10,12,2,20.0,4
2024-12-31,P000026,LOC009,4,4,0,0.0,0
2024-12-31,P000026,LOC010,1,1,0,0.0,0
2024-12-31,P000026,LOC011,5,5,0,0.0,0
2024-12-31,P000026,LOC012,9,9,0,0.0,0
2024-12-31,P000026,LOC014,3,3,0,0.0,0
2024-12-31,P000026,LOC016,3,3,0,0.0,0
2024-12-31,P000026,LOC020,1,1,0,0.0,0
2024-12-31,P000027,LOC001,5,4,1,20.0,1
2024-12-31,P000027,LOC003,2,2,0,0.0,0
2024-12-31,P000027,LOC005,3,4,1,33.33333333333333,1
2024-12-31,P000027,LOC006,2,2,0,0.0,0
2024-12-31,P000027,LOC007,1,1,0,0.0,0
2024-12-31,P000027,LOC008,2,2,0,0.0,0
2024-12-31,P000027,LOC009,2,2,0,0.0,0
2024-12-31,P000027,LOC012,3,3,0,0.0,0
2024-12-31,P000027,LOC015,2,2,0,0.0,0
2024-12-31,P000027,LOC016,2,2,0,0.0,0
2024-12-31,P000027,LOC018,2,2,0,0.0,0
2024-12-31,P000028,LOC001,1,1,0,0.0,0
2024-12-31,P000028,LOC003,1,1,0,0.0,0
2024-12-31,P000028,LOC004,1,1,0,0.0,0
2024-12-31,P000028,LOC005,7,8,1,14.285714285714285,1
2024-12-31,P000028,LOC007,2,2,0,0.0,0
2024-12-31,P000028,LOC009,9,10,1,11.11111111111111,1
2024-12-31,P000028,LOC010,3,3,0,0.0,0
2024-12-31,P000028,LOC013,6,5,1,16.666666666666664,1
2024-12-31,P000028,LOC014,3,3,0,0.0,0
2024-12-31,P000028,LOC015,5,5,0,0.0,0
2024-12-31,P000028,LOC019,3,3,0,0.0,0
2024-12-31,P000028,LOC020,4,3,1,25.0,1
2024-12-31,P000029,LOC001,2,2,0,0.0,0
2024-12-31,P000029,LOC002,7,8,1,14.285714285714285,1
2024-12-31,P000029,LOC003,3,3,0,0.0,0
2024-12-31,P000029,LOC005,1,1,0,0.0,0
2024-12-31,P000029,LOC006,12,12,0,0.0,0
2024-12-31,P000029,LOC007,6,6,0,0.0,0
2024-12-31,P000029,LOC009,1,1,0,0.0,0
2024-12-31,P000029,LOC010,5,6,1,20.0,1
2024-12-31,P000029,LOC011,5,5,0,0.0,0
2024-12-31,P000029,LOC012,4,4,0,0.0,0
2024-12-31,P000029,LOC013,3,3,0,0.0,0
2024-12-31,P000029,LOC015,10,11,1,10.0,1
2024-12-31,P000029,LOC016,3,3,0,0.0,0
2024-12-31,P000029,LOC017,4,3,1,25.0,1
2024-12-31,P000029,LOC018,3,4,1,33.33333333333333,1
2024-12-31,P000029,LOC019,3,3,0,0.0,0
2024-12-31,P000030,LOC001,3,3,0,0.0,0
2024-12-31,P000030,LOC002,1,1,0,0.0,0
2024-12-31,P000030,LOC004,2,2,0,0.0,0
2024-12-31,P000030,LOC005,5,5,0,0.0,0
2024-12-31,P000030,LOC007,12,12,0,0.0,0
2024-12-31,P000030,LOC009,6,7,1,16.666666666666664,1
2024-12-31,P000030,LOC010,10,12,2,20.0,4
2024-12-31,P000030,LOC011,1,1,0,0.0,0
2024-12-31,P000030,LOC013,3,2,1,33.33333333333333,1
2024-12-31,P000030,LOC015,7,6,1,14.285714285714285,1
2024-12-31,P000030,LOC017,3,3,0,0.0,0
2024-12-31,P000030,LOC020,7,6,1,14.285714285714285,1
2024-12-31,P000031,LOC001,6,7,1,16.666666666666664,1
2024-12-31,P000031,LOC002,2,2,0,0.0,0
2024-12-31,P000031,LOC004,7,7,0,0.0,0
2024-12-31,P000031,LOC005,7,6,1,14.285714285714285,1
2024-12-31,P000031,LOC006,5,6,1,20.0,1
2024-12-31,P000031,LOC007,6,5,1,16.666666666666664,1
2024-12-31,P000031,LOC008,4,5,1,25.0,1
2024-12-31,P000031,LOC009,1,1,0,0.0,0
2024-12-31,P000031,LOC010,1,1,0,0.0,0
2024-12-31,P000031,LOC011,2,2,0,0.0,0
2024-12-31,P000031,LOC012,2,2,0,0.0,0
2024-12-31,P000031,LOC013,5,5,0,0.0,0
2024-12-31,P000031,LOC015,1,1,0,0.0,0
2024-12-31,P000031,LOC016,3,3,0,0.0,0
2024-12-31,P000031,LOC017,6,5,1,16.666666666666664,1
2024-12-31,P000031,LOC018,1,1,0,0.0,0
2024-12-31,P000031,LOC019,3,3,0,0.0,0
2024-12-31,P000031,LOC020,2,2,0,0.0,0
2024-12-31,P000032,LOC001,9,8,1,11.11111111111111,1
2024-12-31,P000032,LOC002,4,4,0,0.0,0
2024-12-31,P000032,LOC003,3,3,0,0.0,0
2024-12-31,P000032,LOC004,7,7,0,0.0,0
2024-12-31,P000032,LOC006,6,6,0,0.0,0
2024-12-31,P000032,LOC008,1,1,0,0.0,0
2024-12-31,P000032,LOC009,5,4,1,20.0,1
2024-12-31,P000032,LOC010,1,1,0,0.0,0
2024-12-31,P000032,LOC013,9,9,0,0.0,0
2024-12-31,P000032,LOC017,6,5,1,16.666666666666664,1
2024-12-31,P000032,LOC018,1,1,0,0.0,0
2024-12-31,P000032,LOC019,1,1,0,0.0,0
2024-12-31,P000033,LOC001,8,7,1,12.5,1
2024-12-31,P000033,LOC002,3,3,0,0.0,0
2024-12-31,P000033,LOC003,5,6,1,20.0,1
2024-12-31,P000033,LOC004,9,8,1,11.11111111111111,1
2024-12-31,P000033,LOC007,1,1,0,0.0,0
2024-12-31,P000033,LOC009,9,10,1,11.11111111111111,1
2024-12-31,P000033,LOC010,8,9,1,12.5,1
2024-12-31,P000033,LOC012,6,5,1,16.666666666666664,1
2024-12-31,P000033,LOC014,2,2,0,0.0,0
2024-12-31,P000033,LOC015,6,6,0,0.0,0
2024-12-31,P000033,LOC016,7,6,1,14.285714285714285,1
2024-12-31,P000033,LOC017,7,7,0,0.0,0
2024-12-31,P000033,LOC018,3,3,0,0.0,0
2024-12-31,P000033,LOC019,1,1,0,0.0,0
2024-12-31,P000033,LOC020,3,3,0,0.0,0
2024-12-31,P000034,LOC002,3,3,0,0.0,0
2024-12-31,P000034,LOC003,2,2,0,0.0,0
2024-12-31,P000034,LOC004,12,11,1,8.333333333333332,1
2024-12-31,P000034,LOC006,5,5,0,0.0,0
2024-12-31,P000034,LOC009,2,2,0,0.0,0
2024-12-31,P000034,LOC010,5,4,1,20.0,1
2024-12-31,P000034,LOC011,2,2,0,0.0,0
2024-12-31,P000034,LOC012,3,4,1,33.33333333333333,1
2024-12-31,P000034,LOC013,10,8,2,20.0,4
2024-12-31,P000034,LOC015,1,1,0,0.0,0
2024-12-31,P000034,LOC016,1,1,0,0.0,0
2024-12-31,P000034,LOC017,6,5,1,16.666666666666664,1
2024-12-31,P000034,LOC018,1,1,0,0.0,0
2024-12-31,P000035,LOC001,3,4,1,33.33333333333333,1
2024-12-31,P000035,LOC002,2,2,0,0.0,0
2024-12-31,P000035,LOC004,8,9,1,12.5,1
2024-12-31,P000035,LOC006,7,8,1,14.285714285714285,1
2024-12-31,P000035,LOC007,5,5,0,0.0,0
2024-12-31,P000035,LOC008,6,7,1,16.666666666666664,1
2024-12-31,P000035,LOC009,3,3,0,0.0,0
2024-12-31,P000035,LOC010,8,9,1,12.5,1
2024-12-31,P000035,LOC011,1,1,0,0.0,0
2024-12-31,P000035,LOC012,1,1,0,0.0,0
2024-12-31,P000035,LOC013,3,3,0,0.0,0
2024-12-31,P000035,LOC016,1,1,0,0.0,0
2024-12-31,P000035,LOC017,10,11,1,10.0,1
2024-12-31,P000035,LOC019,1,1,0,0.0,0
2024-12-31,P000035,LOC020,2,2,0,0.0,0
2024-12-31,P000036,LOC001,5,5,0,0.0,0
2024-12-31,P000036,LOC004,2,2,0,0.0,0
2024-12-31,P000036,LOC008,3,3,0,0.0,0
2024-12-31,P000036,LOC010,7,7,0,0.0,0
2024-12-31,P000036,LOC012,10,9,1,10.0,1
2024-12-31,P000036,LOC013,3,3,0,0.0,0
2024-12-31,P000036,LOC014,6,6,0,0.0,0
2024-12-31,P000036,LOC015,5,5,0,0.0,0
2024-12-31,P000036,LOC016,5,6,1,20.0,1
2024-12-31,P000036,LOC017,2,2,0,0.0,0
2024-12-31,P000036,LOC019,8,9,1,12.5,1
2024-12-31,P000037,LOC001,5,4,1,20.0,1
2024-12-31,P000037,LOC003,1,1,0,0.0,0
2024-12-31,P000037,LOC004,4,5,1,25.0,1
2024-12-31,P000037,LOC006,2,2,0,0.0,0
2024-12-31,P000037,LOC007,6,6,0,0.0,0
2024-12-31,P000037,LOC009,4,4,0,0.0,0
2024-12-31,P000037,LOC010,2,2,0,0.0,0
2024-12-31,P000037,LOC012,3,3,0,0.0,0
2024-12-31,P000037,LOC013,1,1,0,0.0,0
2024-12-31,P000037,LOC014,4,4,0,0.0,0
2024-12-31,P000037,LOC015,5,6,1,20.0,1
2024-12-31,P000037,LOC016,1,1,0,0.0,0
2024-12-31,P000037,LOC018,2,2,0,0.0,0
2024-12-31,P000037,LOC019,3,4,1,33.33333333333333,1
2024-12-31,P000037,LOC020,2,2,0,0.0,0
2024-12-31,P000038,LOC001,5,5,0,0.0,0
2024-12-31,P000038,LOC003,1,1,0,0.0,0
2024-12-31,P000038,LOC004,1,1,0,0.0,0
2024-12-31,P000038,LOC005,6,5,1,16.666666666666664,1
2024-12-31,P000038,LOC009,12,12,0,0.0,0
2024-12-31,P000038,LOC011,1,1,0,0.0,0
2024-12-31,P000038,LOC013,5,5,0,0.0,0
2024-12-31,P000038,LOC014,8,9,1,12.5,1
2024-12-31,P000038,LOC015,1,1,0,0.0,0
2024-12-31,P000038,LOC016,3,3,0,0.0,0
2024-12-31,P000038,LOC017,1,1,0,0.0,0
2024-12-31,P000038,LOC018,2,2,0,0.0,0
2024-12-31,P000039,LOC001,9,10,1,11.11111111111111,1
2024-12-31,P000039,LOC002,1,1,0,0.0,0
2024-12-31,P000039,LOC004,10,11,1,10.0,1
2024-12-31,P000039,LOC005,3,3,0,0.0,0
2024-12-31,P000039,LOC010,2,2,0,0.0,0
2024-12-31,P000039,LOC012,1,1,0,0.0,0
2024-12-31,P000039,LOC013,4,5,1,25.0,1
2024-12-31,P000039,LOC016,13,12,1,7.6923076923076925,1
2024-12-31,P000039,LOC017,5,5,0,0.0,0
2024-12-31,P000039,LOC018,5,5,0,0.0,0
2024-12-31,P000039,LOC019,9,8,1,11.11111111111111,1
2024-12-31,P000039,LOC020,6,5,1,16.666666666666664,1
2024-12-31,P000040,LOC001,4,3,1,25.0,1
2024-12-31,P000040,LOC002,6,5,1,16.666666666666664,1
2024-12-31,P000040,LOC004,12,10,2,16.666666666666664,4
2024-12-31,P000040,LOC006,3,3,0,0.0,0
2024-12-31,P000040,LOC009,6,7,1,16.666666666666664,1
2024-12-31,P000040,LOC010,5,4,1,20.0,1
2024-12-31,P000040,LOC011,5,5,0,0.0,0
2024-12-31,P000040,LOC012,7,8,1,14.285714285714285,1
2024-12-31,P000040,LOC013,1,1,0,0.0,0
2024-12-31,P000040,LOC014,2,2,0,0.0,0
2024-12-31,P000040,LOC016,5,6,1,20.0,1
2024-12-31,P000040,LOC017,3,3,0,0.0,0
2024-12-31,P000040,LOC019,5,6,1,20.0,1
2024-12-31,P000040,LOC020,2,2,0,0.0,0
2024-12-31,P000041,LOC001,7,7,0,0.0,0
2024-12-31,P000041,LOC002,9,11,2,22.22222222222222,4
2024-12-31,P000041,LOC004,12,11,1,8.333333333333332,1
2024-12-31,P000041,LOC005,1,1,0,0.0,0
2024-12-31,P000041,LOC006,11,11,0,0.0,0
2024-12-31,P000041,LOC007,3,3,0,0.0,0
2024-12-31,P000041,LOC009,5,4,1,20.0,1
2024-12-31,P000041,LOC011,1,1,0,0.0,0
2024-12-31,P000041,LOC013,3,2,1,33.33333333333333,1
2024-12-31,P000041,LOC016,10,12,2,20.0,4
2024-12-31,P000041,LOC017,6,5,1,16.666666666666664,1
2024-12-31,P000041,LOC018,1,1,0,0.0,0
2024-12-31,P000041,LOC019,7,7,0,0.0,0
2024-12-31,P000042,LOC003,1,1,0,0.0,0
2024-12-31,P000042,LOC004,5,5,0,0.0,0
2024-12-31,P000042,LOC005,6,5,1,16.666666666666664,1
2024-12-31,P000042,LOC007,5,5,0,0.0,0
2024-12-31,P000042,LOC008,3,3,0,0.0,0
2024-12-31,P000042,LOC009,1,1,0,0.0,0
2024-12-31,P000042,LOC011,8,9,1,12.5,1
2024-12-31,P000042,LOC012,13,11,2,15.384615384615385,4
2024-12-31,P000042,LOC013,3,3,0,0.0,0
2024-12-31,P000042,LOC014,7,6,1,14.285714285714285,1
2024-12-31,P000042,LOC015,10,10,0,0.0,0
2024-12-31,P000042,LOC016,8,9,1,12.5,1
2024-12-31,P000043,LOC001,1,1,0,0.0,0
2024-12-31,P000043,LOC002,4,4,0,0.0,0
2024-12-31,P000043,LOC004,13,14,1,7.6923076923076925,1
2024-12-31,P000043,LOC006,8,8,0,0.0,0
2024-12-31,P000043,LOC008,3,3,0,0.0,0
2024-12-31,P000043,LOC009,7,7,0,0.0,0
2024-12-31,P000043,LOC010,8,8,0,0.0,0
2024-12-31,P000043,LOC014,8,9,1,12.5,1
2024-12-31,P000043,LOC015,3,3,0,0.0,0
2024-12-31,P000043,LOC016,10,10,0,0.0,0
2024-12-31,P000043,LOC018,11,12,1,9.090909090909092,1
2024-12-31,P000043,LOC019,4,4,0,0.0,0
2024-12-31,P000044,LOC001,9,10,1,11.11111111111111,1
2024-12-31,P000044,LOC002,6,6,0,0.0,0
2024-12-31,P000044,LOC003,6,6,0,0.0,0
2024-12-31,P000044,LOC005,3,2,1,33.33333333333333,1
2024-12-31,P000044,LOC006,8,7,1,12.5,1
2024-12-31,P000044,LOC007,11,12,1,9.090909090909092,1
2024-12-31,P000044,LOC008,2,2,0,0.0,0
2024-12-31,P000044,LOC009,8,10,2,25.0,4
2024-12-31,P000044,LOC010,2,2,0,0.0,0
2024-12-31,P000044,LOC011,3,3,0,0.0,0
2024-12-31,P000044,LOC012,5,4,1,20.0,1
2024-12-31,P000044,LOC013,3,3,0,0.0,0
2024-12-31,P000044,LOC014,8,9,1,12.5,1
2024-12-31,P000044,LOC015,10,9,1,10.0,1
2024-12-31,P000044,LOC017,2,2,0,0.0,0
2024-12-31,P000044,LOC019,3,3,0,0.0,0
2024-12-31,P000045,LOC002,1,1,0,0.0,0
2024-12-31,P000045,LOC003,5,5,0,0.0,0
2024-12-31,P000045,LOC004,6,6,0,0.0,0
2024-12-31,P000045,LOC006,2,2,0,0.0,0
2024-12-31,P000045,LOC009,9,9,0,0.0,0
2024-12-31,P000045,LOC010,5,6,1,20.0,1
2024-12-31,P000045,LOC012,2,2,0,0.0,0
2024-12-31,P000045,LOC013,8,8,0,0.0,0
2024-12-31,P000045,LOC014,8,9,1,12.5,1
2024-12-31,P000045,LOC016,1,1,0,0.0,0
2024-12-31,P000045,LOC017,6,5,1,16.666666666666664,1
2024-12-31,P000045,LOC018,5,6,1,20.0,1
2024-12-31,P000045,LOC020,3,3,0,0.0,0
2024-12-31,P000046,LOC001,2,2,0,0.0,0
2024-12-31,P000046,LOC003,6,5,1,16.666666666666664,1
2024-12-31,P000046,LOC005,2,2,0,0.0,0
2024-12-31,P000046,LOC007,2,2,0,0.0,0
2024-12-31,P000046,LOC009,12,11,1,8.333333333333332,1
2024-12-31,P000046,LOC010,1,1,0,0.0,0
2024-12-31,P000046,LOC013,6,6,0,0.0,0
2024-12-31,P000046,LOC014,11,11,0,0.0,0
2024-12-31,P000046,LOC015,5,6,1,20.0,1
2024-12-31,P000046,LOC016,1,1,0,0.0,0
2024-12-31,P000046,LOC019,3,3,0,0.0,0
2024-12-31,P000046,LOC020,5,4,1,20.0,1
2024-12-31,P000047,LOC001,12,14,2,16.666666666666664,4
2024-12-31,P000047,LOC002,2,2,0,0.0,0
2024-12-31,P000047,LOC003,2,2,0,0.0,0
2024-12-31,P000047,LOC004,8,7,1,12.5,1
2024-12-31,P000047,LOC006,2,2,0,0.0,0
2024-12-31,P000047,LOC007,13,13,0,0.0,0
2024-12-31,P000047,LOC010,5,5,0,0.0,0
2024-12-31,P000047,LOC012,10,9,1,10.0,1
2024-12-31,P000047,LOC014,1,1,0,0.0,0
2024-12-31,P000047,LOC016,4,3,1,25.0,1
2024-12-31,P000047,LOC017,1,1,0,0.0,0
2024-12-31,P000047,LOC019,8,9,1,12.5,1
2024-12-31,P000047,LOC020,2,2,0,0.0,0
2024-12-31,P000048,LOC001,5,5,0,0.0,0
2024-12-31,P000048,LOC003,6,6,0,0.0,0
2024-12-31,P000048,LOC005,3,3,0,0.0,0
2024-12-31,P000048,LOC006,1,1,0,0.0,0
2024-12-31,P000048,LOC007,5,5,0,0.0,0
2024-12-31,P000048,LOC008,6,6,0,0.0,0
2024-12-31,P000048,LOC009,11,10,1,9.090909090909092,1
2024-12-31,P000048,LOC010,1,1,0,0.0,0
2024-12-31,P000048,LOC013,5,5,0,0.0,0
2024-12-31,P000048,LOC015,1,1,0,0.0,0
2024-12-31,P000048,LOC016,3,3,0,0.0,0
2024-12-31,P000048,LOC017,8,8,0,0.0,0
2024-12-31,P000048,LOC020,1,1,0,0.0,0
2024-12-31,P000049,LOC001,5,5,0,0.0,0
2024-12-31,P000049,LOC002,8,9,1,12.5,1
2024-12-31,P000049,LOC003,2,2,0,0.0,0
2024-12-31,P000049,LOC004,6,5,1,16.666666666666664,1
2024-12-31,P000049,LOC005,1,1,0,0.0,0
2024-12-31,P000049,LOC006,1,1,0,0.0,0
2024-12-31,P000049,LOC007,4,5,1,25.0,1
2024-12-31,P000049,LOC008,1,1,0,0.0,0
2024-12-31,P000049,LOC009,1,1,0,0.0,0
2024-12-31,P000049,LOC010,5,5,0,0.0,0
2024-12-31,P000049,LOC012,6,5,1,16.666666666666664,1
2024-12-31,P000049,LOC014,10,11,1,10.0,1
2024-12-31,P000049,LOC015,5,6,1,20.0,1
2024-12-31,P000049,LOC016,20,23,3,15.0,9
2024-12-31,P000049,LOC018,3,3,0,0.0,0
2024-12-31,P000049,LOC019,3,3,0,0.0,0
2024-12-31,P000050,LOC001,4,4,0,0.0,0
2024-12-31,P000050,LOC002,6,5,1,16.666666666666664,1
2024-12-31,P000050,LOC003,6,7,1,16.666666666666664,1
2024-12-31,P000050,LOC004,3,3,0,0.0,0
2024-12-31,P000050,LOC005,1,1,0,0.0,0
2024-12-31,P000050,LOC007,4,3,1,25.0,1
2024-12-31,P000050,LOC009,3,3,0,0.0,0
2024-12-31,P000050,LOC011,3,3,0,0.0,0
2024-12-31,P000050,LOC012,6,6,0,0.0,0
2024-12-31,P000050,LOC015,4,4,0,0.0,0
2024-12-31,P000050,LOC016,1,1,0,0.0,0
2024-12-31,P000050,LOC017,8,7,1,12.5,1
2024-12-31,P000050,LOC018,5,5,0,0.0,0
2024-12-31,P000051,LOC001,6,6,0,0.0,0
2024-12-31,P000051,LOC003,6,7,1,16.666666666666664,1
2024-12-31,P000051,LOC004,5,5,0,0.0,0
2024-12-31,P000051,LOC005,4,4,0,0.0,0
2024-12-31,P000051,LOC006,6,5,1,16.666666666666664,1
2024-12-31,P000051,LOC008,16,19,3,18.75,9
2024-12-31,P000051,LOC009,2,2,0,0.0,0
2024-12-31,P000051,LOC012,1,1,0,0.0,0
2024-12-31,P000051,LOC013,6,7,1,16.666666666666664,1
2024-12-31,P000051,LOC014,7,6,1,14.285714285714285,1
2024-12-31,P000051,LOC018,8,8,0,0.0,0
2024-12-31,P000051,LOC019,6,7,1,16.666666666666664,1
2024-12-31,P000051,LOC020,9,8,1,11.11111111111111,1
2024-12-31,P000052,LOC001,5,6,1,20.0,1
2024-12-31,P000052,LOC003,2,2,0,0.0,0
2024-12-31,P000052,LOC004,11,12,1,9.090909090909092,1
2024-12-31,P000052,LOC006,2,2,0,0.0,0
2024-12-31,P000052,LOC008,5,5,0,0.0,0
2024-12-31,P000052,LOC010,5,5,0,0.0,0
2024-12-31,P000052,LOC012,11,13,2,18.181818181818183,4
2024-12-31,P000052,LOC014,2,2,0,0.0,0
2024-12-31,P000052,LOC015,3,3,0,0.0,0
2024-12-31,P000052,LOC016,3,3,0,0.0,0
2024-12-31,P000052,LOC018,2,2,0,0.0,0
2024-12-31,P000053,LOC003,3,2,1,33.33333333333333,1
2024-12-31,P000053,LOC005,5,5,0,0.0,0
2024-12-31,P000053,LOC006,5,5,0,0.0,0
2024-12-31,P000053,LOC009,5,6,1,20.0,1
2024-12-31,P000053,LOC011,8,9,1,12.5,1
2024-12-31,P000053,LOC013,5,4,1,20.0,1
2024-12-31,P000053,LOC015,11,11,0,0.0,0
2024-12-31,P000053,LOC016,6,5,1,16.666666666666664,1
2024-12-31,P000053,LOC017,3,3,0,0.0,0
2024-12-31,P000053,LOC018,1,1,0,0.0,0
2024-12-31,P000054,LOC001,1,1,0,0.0,0
2024-12-31,P000054,LOC002,5,6,1,20.0,1
2024-12-31,P000054,LOC003,1,1,0,0.0,0
2024-12-31,P000054,LOC004,5,4,1,20.0,1
2024-12-31,P000054,LOC005,7,6,1,14.285714285714285,1
2024-12-31,P000054,LOC006,1,1,0,0.0,0
2024-12-31,P000054,LOC007,1,1,0,0.0,0
2024-12-31,P000054,LOC010,1,1,0,0.0,0
2024-12-31,P000054,LOC011,2,2,0,0.0,0
2024-12-31,P000054,LOC012,6,7,1,16.666666666666664,1
2024-12-31,P000054,LOC013,6,5,1,16.666666666666664,1
2024-12-31,P000054,LOC015,7,6,1,14.285714285714285,1
2024-12-31,P000055,LOC002,1,1,0,0.0,0
2024-12-31,P000055,LOC004,6,6,0,0.0,0
2024-12-31,P000055,LOC006,7,7,0,0.0,0
2024-12-31,P000055,LOC007,6,6,0,0.0,0
2024-12-31,P000055,LOC008,9,10,1,11.11111111111111,1
2024-12-31,P000055,LOC009,10,10,0,0.0,0
2024-12-31,P000055,LOC011,5,6,1,20.0,1
2024-12-31,P000055,LOC012,2,2,0,0.0,0
2024-12-31,P000055,LOC013,3,3,0,0.0,0
2024-12-31,P000055,LOC015,2,2,0,0.0,0
2024-12-31,P000055,LOC017,5,4,1,20.0,1
2024-12-31,P000055,LOC020,5,4,1,20.0,1
2024-12-31,P000056,LOC002,3,3,0,0.0,0
2024-12-31,P000056,LOC004,6,6,0,0.0,0
2024-12-31,P000056,LOC005,7,6,1,14.285714285714285,1
2024-12-31,P000056,LOC006,2,2,0,0.0,0
2024-12-31,P000056,LOC007,2,2,0,0.0,0
2024-12-31,P000056,LOC009,1,1,0,0.0,0
2024-12-31,P000056,LOC012,5,6,1,20.0,1
2024-12-31,P000056,LOC014,4,5,1,25.0,1
2024-12-31,P000056,LOC015,3,3,0,0.0,0
2024-12-31,P000056,LOC016,3,3,0,0.0,0
2024-12-31,P000056,LOC017,1,1,0,0.0,0
2024-12-31,P000056,LOC018,5,4,1,20.0,1
2024-12-31,P000056,LOC020,11,11,0,0.0,0
2024-12-31,P000057,LOC002,3,3,0,0.0,0
2024-12-31,P000057,LOC003,5,4,1,20.0,1
2024-12-31,P000057,LOC004,3,3,0,0.0,0
2024-12-31,P000057,LOC006,6,5,1,16.666666666666664,1
2024-12-31,P000057,LOC007,11,12,1,9.090909090909092,1
2024-12-31,P000057,LOC010,1,1,0,0.0,0
2024-12-31,P000057,LOC011,1,1,0,0.0,0
2024-12-31,P000057,LOC016,18,19,1,5.555555555555555,1
2024-12-31,P000057,LOC017,5,6,1,20.0,1
2024-12-31,P000057,LOC019,1,1,0,0.0,0
2024-12-31,P000057,LOC020,4,3,1,25.0,1
2024-12-31,P000058,LOC001,7,8,1,14.285714285714285,1
2024-12-31,P000058,LOC003,9,10,1,11.11111111111111,1
2024-12-31,P000058,LOC007,5,4,1,20.0,1
2024-12-31,P000058,LOC008,5,5,0,0.0,0
2024-12-31,P000058,LOC009,3,3,0,0.0,0
2024-12-31,P000058,LOC012,2,2,0,0.0,0
2024-12-31,P000058,LOC013,9,9,0,0.0,0
2024-12-31,P000058,LOC014,6,5,1,16.666666666666664,1
2024-12-31,P000058,LOC015,4,4,0,0.0,0
2024-12-31,P000058,LOC016,5,6,1,20.0,1
2024-12-31,P000058,LOC017,5,5,0,0.0,0
2024-12-31,P000058,LOC018,5,5,0,0.0,0
2024-12-31,P000059,LOC004,11,12,1,9.090909090909092,1
2024-12-31,P000059,LOC008,6,5,1,16.666666666666664,1
2024-12-31,P000059,LOC009,5,5,0,0.0,0
2024-12-31,P000059,LOC012,5,5,0,0.0,0
2024-12-31,P000059,LOC014,3,3,0,0.0,0
2024-12-31,P000059,LOC016,1,1,0,0.0,0
2024-12-31,P000059,LOC017,5,6,1,20.0,1
2024-12-31,P000059,LOC019,5,5,0,0.0,0
2024-12-31,P000060,LOC001,4,3,1,25.0,1
2024-12-31,P000060,LOC002,9,10,1,11.11111111111111,1
2024-12-31,P000060,LOC004,6,7,1,16.666666666666664,1
2024-12-31,P000060,LOC007,4,4,0,0.0,0
2024-12-31,P000060,LOC008,6,5,1,16.666666666666664,1
2024-12-31,P000060,LOC009,7,6,1,14.285714285714285,1
2024-12-31,P000060,LOC012,6,6,0,0.0,0
2024-12-31,P000060,LOC013,7,6,1,14.285714285714285,1
2024-12-31,P000060,LOC015,3,3,0,0.0,0
2024-12-31,P000060,LOC016,1,1,0,0.0,0
2024-12-31,P000060,LOC017,8,6,2,25.0,4
2024-12-31,P000060,LOC019,11,13,2,18.181818181818183,4
2024-12-31,P000061,LOC001,8,10,2,25.0,4
2024-12-31,P000061,LOC005,5,5,0,0.0,0
2024-12-31,P000061,LOC009,4,3,1,25.0,1
2024-12-31,P000061,LOC010,10,9,1,10.0,1
2024-12-31,P000061,LOC012,5,4,1,20.0,1
2024-12-31,P000061,LOC013,3,3,0,0.0,0
2024-12-31,P000061,LOC016,5,5,0,0.0,0
2024-12-31,P000061,LOC018,6,7,1,16.666666666666664,1
2024-12-31,P000061,LOC019,3,2,1,33.33333333333333,1
2024-12-31,P000062,LOC001,8,7,1,12.5,1
2024-12-31,P000062,LOC002,1,1,0,0.0,0
2024-12-31,P000062,LOC005,6,6,0,0.0,0
2024-12-31,P000062,LOC006,6,7,1,16.666666666666664,1
2024-12-31,P000062,LOC007,3,3,0,0.0,0
