date,product_id,site_id,quantity,unit_cost,supplier_id,last_restock_date,reorder_point,max_stock_level
2024-10-02,P000045,LOC004,915,492.96,S0027,2024-09-27,27,555
2024-11-01,P000045,LOC004,999,484.35,S0027,2024-10-31,27,555
2024-12-01,P000045,LOC004,1009,470.4,S0027,2024-11-06,27,555
2024-12-31,P000045,LOC004,1041,470.58,S0027,2024-12-09,27,555
2025-01-30,P000045,LOC004,1040,482.36,S0027,2025-01-06,27,555
2025-03-01,P000045,LOC004,1088,469.88,S0027,2025-02-11,27,555
2025-03-31,P000045,LOC004,1137,516.48,S0027,2025-03-18,27,555
2024-10-02,P000045,LOC005,838,507.33,S0027,2024-09-09,27,555
2024-11-01,P000045,LOC005,891,480.01,S0027,2024-10-11,27,555
2024-12-01,P000045,LOC005,852,498.3,S0027,2024-11-02,27,555
2024-12-31,P000045,LOC005,892,503.64,S0027,2024-12-01,27,555
2025-01-30,P000045,LOC005,864,506.6,S0027,2025-01-13,27,555
2025-03-01,P000045,LOC005,898,491.18,S0027,2025-02-09,27,555
2025-03-31,P000045,LOC005,964,493.82,S0027,2025-03-25,27,555
2024-10-02,P000045,LOC006,854,500.06,S0027,2024-09-28,27,555
2024-11-01,P000045,LOC006,844,495.9,S0027,2024-10-24,27,555
2024-12-01,P000045,LOC006,924,470.78,S0027,2024-11-07,27,555
2024-12-31,P000045,LOC006,907,498.23,S0027,2024-12-29,27,555
2025-01-30,P000045,LOC006,907,478.16,S0027,2025-01-06,27,555
2025-03-01,P000045,LOC006,994,482.68,S0027,2025-02-23,27,555
2025-03-31,P000045,LOC006,967,514.76,S0027,2025-03-01,27,555
2024-10-02,P000045,LOC007,938,494.0,S0027,2024-09-29,27,555
2024-11-01,P000045,LOC007,1002,494.51,S0027,2024-10-31,27,555
2024-12-01,P000045,LOC007,988,513.51,S0027,2024-11-05,27,555
2024-12-31,P000045,LOC007,1001,489.59,S0027,2024-12-14,27,555
2025-01-30,P000045,LOC007,1015,509.05,S0027,2025-01-18,27,555
2025-03-01,P000045,LOC007,1075,505.07,S0027,2025-02-27,27,555
2025-03-31,P000045,LOC007,1067,489.8,S0027,2025-03-14,27,555
2024-10-02,P000045,LOC008,894,497.48,S0027,2024-09-07,27,555
2024-11-01,P000045,LOC008,929,507.68,S0027,2024-10-26,27,555
2024-12-01,P000045,LOC008,999,472.5,S0027,2024-11-06,27,555
2024-12-31,P000045,LOC008,1000,479.58,S0027,2024-12-11,27,555
2025-01-30,P000045,LOC008,1072,492.69,S0027,2025-01-16,27,555
2025-03-01,P000045,LOC008,1119,517.71,S0027,2025-01-30,27,555
2025-03-31,P000045,LOC008,1121,499.56,S0027,2025-03-28,27,555
2024-10-02,P000045,LOC009,935,505.45,S0027,2024-09-08,27,555
2024-11-01,P000045,LOC009,999,495.66,S0027,2024-10-08,27,555
2024-12-01,P000045,LOC009,1027,484.47,S0027,2024-11-30,27,555
2024-12-31,P000045,LOC009,1103,479.72,S0027,2024-12-06,27,555
2025-01-30,P000045,LOC009,1176,470.91,S0027,2025-01-26,27,555
2025-03-01,P000045,LOC009,1233,485.52,S0027,2025-02-18,27,555
2025-03-31,P000045,LOC009,1314,472.34,S0027,2025-03-26,27,555
2024-10-02,P000045,LOC010,840,490.02,S0027,2024-09-26,27,555
2024-11-01,P000045,LOC010,933,498.43,S0027,2024-10-17,27,555
2024-12-01,P000045,LOC010,985,470.21,S0027,2024-11-23,27,555
2024-12-31,P000045,LOC010,1082,509.01,S0027,2024-12-28,27,555
2025-01-30,P000045,LOC010,1058,511.71,S0027,2025-01-12,27,555
2025-03-01,P000045,LOC010,1026,504.97,S0027,2025-02-13,27,555
2025-03-31,P000045,LOC010,1083,502.99,S0027,2025-03-22,27,555
2024-10-02,P000045,LOC011,973,502.7,S0027,2024-09-13,27,555
2024-11-01,P000045,LOC011,1008,470.94,S0027,2024-10-04,27,555
2024-12-01,P000045,LOC011,1014,508.23,S0027,2024-11-18,27,555
2024-12-31,P000045,LOC011,1004,478.51,S0027,2024-12-29,27,555
2025-01-30,P000045,LOC011,1009,510.21,S0027,2025-01-29,27,555
2025-03-01,P000045,LOC011,961,513.18,S0027,2025-02-04,27,555
2025-03-31,P000045,LOC011,947,476.49,S0027,2025-03-25,27,555
2024-10-02,P000045,LOC012,865,469.96,S0027,2024-09-02,27,555
2024-11-01,P000045,LOC012,934,486.95,S0027,2024-10-31,27,555
2024-12-01,P000045,LOC012,1000,477.96,S0027,2024-11-21,27,555
2024-12-31,P000045,LOC012,1042,488.29,S0027,2024-12-10,27,555
2025-01-30,P000045,LOC012,1132,473.36,S0027,2025-01-01,27,555
2025-03-01,P000045,LOC012,1210,472.09,S0027,2025-01-30,27,555
2025-03-31,P000045,LOC012,1302,500.17,S0027,2025-03-21,27,555
2024-10-02,P000045,LOC013,835,506.34,S0027,2024-09-26,27,555
2024-11-01,P000045,LOC013,843,514.97,S0027,2024-10-12,27,555
2024-12-01,P000045,LOC013,820,512.6,S0027,2024-11-07,27,555
2024-12-31,P000045,LOC013,844,479.88,S0027,2024-12-01,27,555
2025-01-30,P000045,LOC013,941,483.06,S0027,2025-01-15,27,555
2025-03-01,P000045,LOC013,1005,481.06,S0027,2025-02-03,27,555
2025-03-31,P000045,LOC013,1021,510.08,S0027,2025-03-10,27,555
2024-10-02,P000045,LOC014,965,495.77,S0027,2024-09-23,27,555
2024-11-01,P000045,LOC014,1064,473.09,S0027,2024-10-12,27,555
2024-12-01,P000045,LOC014,1132,468.91,S0027,2024-11-25,27,555
2024-12-31,P000045,LOC014,1208,505.03,S0027,2024-12-04,27,555
2025-01-30,P000045,LOC014,1212,492.97,S0027,2025-01-03,27,555
2025-03-01,P000045,LOC014,1195,469.21,S0027,2025-02-26,27,555
2025-03-31,P000045,LOC014,1293,514.54,S0027,2025-03-07,27,555
2024-10-02,P000045,LOC015,917,470.57,S0027,2024-09-18,27,555
2024-11-01,P000045,LOC015,900,499.84,S0027,2024-10-23,27,555
2024-12-01,P000045,LOC015,966,486.53,S0027,2024-11-04,27,555
2024-12-31,P000045,LOC015,1062,502.35,S0027,2024-12-05,27,555
2025-01-30,P000045,LOC015,1074,469.75,S0027,2025-01-18,27,555
2025-03-01,P000045,LOC015,1086,509.02,S0027,2025-02-05,27,555
2025-03-31,P000045,LOC015,1068,468.85,S0027,2025-03-26,27,555
2024-10-02,P000045,LOC016,963,484.7,S0027,2024-09-21,27,555
2024-11-01,P000045,LOC016,1057,486.97,S0027,2024-10-10,27,555
2024-12-01,P000045,LOC016,1111,493.22,S0027,2024-11-19,27,555
2024-12-31,P000045,LOC016,1116,515.25,S0027,2024-12-05,27,555
2025-01-30,P000045,LOC016,1137,468.73,S0027,2025-01-12,27,555
2025-03-01,P000045,LOC016,1125,471.13,S0027,2025-02-17,27,555
2025-03-31,P000045,LOC016,1107,473.89,S0027,2025-03-25,27,555
2024-10-02,P000045,LOC017,926,497.46,S0027,2024-09-14,27,555
2024-11-01,P000045,LOC017,914,473.42,S0027,2024-10-29,27,555
2024-12-01,P000045,LOC017,973,470.7,S0027,2024-11-02,27,555
2024-12-31,P000045,LOC017,1067,471.32,S0027,2024-12-16,27,555
2025-01-30,P000045,LOC017,1023,489.49,S0027,2025-01-15,27,555
2025-03-01,P000045,LOC017,1000,476.34,S0027,2025-02-06,27,555
2025-03-31,P000045,LOC017,988,515.9,S0027,2025-03-25,27,555
2024-10-02,P000045,LOC018,942,480.05,S0027,2024-09-05,27,555
2024-11-01,P000045,LOC018,921,507.09,S0027,2024-10-19,27,555
2024-12-01,P000045,LOC018,1009,480.22,S0027,2024-11-18,27,555
2024-12-31,P000045,LOC018,1062,504.08,S0027,2024-12-10,27,555
2025-01-30,P000045,LOC018,1032,514.79,S0027,2025-01-04,27,555
2025-03-01,P000045,LOC018,1129,503.52,S0027,2025-02-13,27,555
2025-03-31,P000045,LOC018,1187,503.03,S0027,2025-03-28,27,555
2024-10-02,P000045,LOC019,852,473.76,S0027,2024-09-19,27,555
2024-11-01,P000045,LOC019,814,484.3,S0027,2024-10-16,27,555
2024-12-01,P000045,LOC019,911,488.59,S0027,2024-11-28,27,555
2024-12-31,P000045,LOC019,884,472.02,S0027,2024-12-29,27,555
2025-01-30,P000045,LOC019,889,513.94,S0027,2025-01-03,27,555
2025-03-01,P000045,LOC019,871,495.1,S0027,2025-02-23,27,555
2025-03-31,P000045,LOC019,950,481.45,S0027,2025-03-13,27,555
2024-10-02,P000045,LOC020,834,503.31,S0027,2024-09-03,27,555
2024-11-01,P000045,LOC020,844,485.9,S0027,2024-10-18,27,555
2024-12-01,P000045,LOC020,840,515.44,S0027,2024-11-17,27,555
2024-12-31,P000045,LOC020,903,513.24,S0027,2024-12-24,27,555
2025-01-30,P000045,LOC020,982,477.4,S0027,2025-01-27,27,555
2025-03-01,P000045,LOC020,998,504.58,S0027,2025-02-05,27,555
2025-03-31,P000045,LOC020,1036,496.13,S0027,2025-03-12,27,555
2024-10-02,P000046,LOC001,673,413.21,S0002,2024-09-12,50,552
2024-11-01,P000046,LOC001,683,378.89,S0002,2024-10-25,50,552
2024-12-01,P000046,LOC001,735,402.25,S0002,2024-11-23,50,552
2024-12-31,P000046,LOC001,763,390.71,S0002,2024-12-12,50,552
2025-01-30,P000046,LOC001,751,383.19,S0002,2025-01-11,50,552
2025-03-01,P000046,LOC001,774,383.5,S0002,2025-02-11,50,552
2025-03-31,P000046,LOC001,846,417.05,S0002,2025-03-23,50,552
2024-10-02,P000046,LOC002,770,402.63,S0002,2024-09-04,50,552
2024-11-01,P000046,LOC002,792,393.32,S0002,2024-10-15,50,552
2024-12-01,P000046,LOC002,796,393.04,S0002,2024-11-02,50,552
2024-12-31,P000046,LOC002,874,397.95,S0002,2024-12-29,50,552
2025-01-30,P000046,LOC002,904,391.32,S0002,2025-01-02,50,552
2025-03-01,P000046,LOC002,922,395.97,S0002,2025-02-06,50,552
2025-03-31,P000046,LOC002,995,398.64,S0002,2025-03-18,50,552
2024-10-02,P000046,LOC003,663,403.83,S0002,2024-09-11,50,552
2024-11-01,P000046,LOC003,722,399.37,S0002,2024-10-27,50,552
2024-12-01,P000046,LOC003,702,403.04,S0002,2024-11-13,50,552
2024-12-31,P000046,LOC003,790,404.73,S0002,2024-12-10,50,552
2025-01-30,P000046,LOC003,876,401.96,S0002,2025-01-23,50,552
2025-03-01,P000046,LOC003,906,396.14,S0002,2025-02-23,50,552
2025-03-31,P000046,LOC003,953,389.12,S0002,2025-03-21,50,552
2024-10-02,P000046,LOC004,646,412.4,S0002,2024-09-13,50,552
2024-11-01,P000046,LOC004,706,386.5,S0002,2024-10-03,50,552
2024-12-01,P000046,LOC004,785,389.89,S0002,2024-11-15,50,552
2024-12-31,P000046,LOC004,853,397.82,S0002,2024-12-30,50,552
2025-01-30,P000046,LOC004,858,396.12,S0002,2025-01-04,50,552
2025-03-01,P000046,LOC004,951,388.41,S0002,2025-02-04,50,552
2025-03-31,P000046,LOC004,904,382.41,S0002,2025-03-04,50,552
2024-10-02,P000046,LOC005,756,403.98,S0002,2024-09-08,50,552
2024-11-01,P000046,LOC005,759,414.96,S0002,2024-10-22,50,552
2024-12-01,P000046,LOC005,784,405.24,S0002,2024-11-14,50,552
2024-12-31,P000046,LOC005,736,415.94,S0002,2024-12-20,50,552
2025-01-30,P000046,LOC005,830,417.31,S0002,2025-01-28,50,552
2025-03-01,P000046,LOC005,831,409.32,S0002,2025-02-12,50,552
2025-03-31,P000046,LOC005,841,395.45,S0002,2025-03-02,50,552
2024-10-02,P000046,LOC006,729,406.62,S0002,2024-09-02,50,552
2024-11-01,P000046,LOC006,715,381.11,S0002,2024-10-25,50,552
2024-12-01,P000046,LOC006,760,384.27,S0002,2024-11-30,50,552
2024-12-31,P000046,LOC006,725,401.41,S0002,2024-12-30,50,552
2025-01-30,P000046,LOC006,749,395.92,S0002,2025-01-26,50,552
2025-03-01,P000046,LOC006,710,380.38,S0002,2025-02-23,50,552
2025-03-31,P000046,LOC006,727,380.04,S0002,2025-03-02,50,552
2024-10-02,P000046,LOC007,720,387.83,S0002,2024-09-30,50,552
2024-11-01,P000046,LOC007,711,416.61,S0002,2024-10-06,50,552
2024-12-01,P000046,LOC007,677,402.54,S0002,2024-11-09,50,552
2024-12-31,P000046,LOC007,772,380.55,S0002,2024-12-07,50,552
2025-01-30,P000046,LOC007,726,416.6,S0002,2025-01-15,50,552
2025-03-01,P000046,LOC007,730,406.35,S0002,2025-02-08,50,552
2025-03-31,P000046,LOC007,715,392.81,S0002,2025-03-04,50,552
2024-10-02,P000046,LOC008,705,391.89,S0002,2024-10-01,50,552
2024-11-01,P000046,LOC008,760,387.37,S0002,2024-10-25,50,552
2024-12-01,P000046,LOC008,713,381.43,S0002,2024-11-03,50,552
2024-12-31,P000046,LOC008,781,387.41,S0002,2024-12-01,50,552
2025-01-30,P000046,LOC008,750,410.51,S0002,2025-01-08,50,552
2025-03-01,P000046,LOC008,828,412.63,S0002,2025-02-22,50,552
2025-03-31,P000046,LOC008,928,417.4,S0002,2025-03-11,50,552
2024-10-02,P000046,LOC009,720,411.51,S0002,2024-09-17,50,552
2024-11-01,P000046,LOC009,677,403.97,S0002,2024-10-27,50,552
2024-12-01,P000046,LOC009,753,397.39,S0002,2024-11-26,50,552
2024-12-31,P000046,LOC009,767,378.42,S0002,2024-12-12,50,552
2025-01-30,P000046,LOC009,782,407.75,S0002,2025-01-22,50,552
2025-03-01,P000046,LOC009,733,382.6,S0002,2025-02-21,50,552
2025-03-31,P000046,LOC009,702,390.68,S0002,2025-03-07,50,552
2024-10-02,P000046,LOC010,650,384.8,S0002,2024-09-26,50,552
2024-11-01,P000046,LOC010,706,378.61,S0002,2024-10-17,50,552
2024-12-01,P000046,LOC010,700,413.43,S0002,2024-11-12,50,552
2024-12-31,P000046,LOC010,772,394.88,S0002,2024-12-26,50,552
2025-01-30,P000046,LOC010,816,411.81,S0002,2025-01-06,50,552
2025-03-01,P000046,LOC010,774,417.13,S0002,2025-02-26,50,552
2025-03-31,P000046,LOC010,818,378.43,S0002,2025-03-23,50,552
2024-10-02,P000046,LOC011,663,383.26,S0002,2024-09-12,50,552
2024-11-01,P000046,LOC011,695,404.23,S0002,2024-10-04,50,552
2024-12-01,P000046,LOC011,706,399.61,S0002,2024-11-03,50,552
2024-12-31,P000046,LOC011,764,397.22,S0002,2024-12-09,50,552
2025-01-30,P000046,LOC011,739,403.41,S0002,2025-01-10,50,552
2025-03-01,P000046,LOC011,815,415.71,S0002,2025-02-17,50,552
2025-03-31,P000046,LOC011,768,381.83,S0002,2025-03-25,50,552
2024-10-02,P000046,LOC012,782,387.9,S0002,2024-09-10,50,552
2024-11-01,P000046,LOC012,754,395.35,S0002,2024-10-02,50,552
2024-12-01,P000046,LOC012,730,414.98,S0002,2024-11-16,50,552
2024-12-31,P000046,LOC012,782,387.29,S0002,2024-12-11,50,552
2025-01-30,P000046,LOC012,799,392.87,S0002,2025-01-29,50,552
2025-03-01,P000046,LOC012,788,406.62,S0002,2025-02-07,50,552
2025-03-31,P000046,LOC012,758,383.41,S0002,2025-03-12,50,552
2024-10-02,P000046,LOC013,743,393.65,S0002,2024-09-06,50,552
2024-11-01,P000046,LOC013,740,417.48,S0002,2024-10-15,50,552
2024-12-01,P000046,LOC013,730,401.62,S0002,2024-11-24,50,552
2024-12-31,P000046,LOC013,711,379.81,S0002,2024-12-22,50,552
2025-01-30,P000046,LOC013,698,412.95,S0002,2025-01-13,50,552
2025-03-01,P000046,LOC013,661,400.2,S0002,2025-02-19,50,552
2025-03-31,P000046,LOC013,695,394.32,S0002,2025-03-30,50,552
2024-10-02,P000046,LOC014,647,396.1,S0002,2024-09-16,50,552
2024-11-01,P000046,LOC014,696,411.8,S0002,2024-10-05,50,552
2024-12-01,P000046,LOC014,747,392.01,S0002,2024-11-13,50,552
2024-12-31,P000046,LOC014,721,398.97,S0002,2024-12-24,50,552
2025-01-30,P000046,LOC014,718,378.43,S0002,2025-01-21,50,552
2025-03-01,P000046,LOC014,673,381.5,S0002,2025-02-09,50,552
2025-03-31,P000046,LOC014,655,380.03,S0002,2025-03-30,50,552
2024-10-02,P000046,LOC015,649,394.99,S0002,2024-09-13,50,552
2024-11-01,P000046,LOC015,638,417.15,S0002,2024-10-11,50,552
2024-12-01,P000046,LOC015,688,389.19,S0002,2024-11-17,50,552
2024-12-31,P000046,LOC015,675,407.6,S0002,2024-12-04,50,552
2025-01-30,P000046,LOC015,740,392.62,S0002,2025-01-12,50,552
2025-03-01,P000046,LOC015,783,381.33,S0002,2025-02-15,50,552
2025-03-31,P000046,LOC015,859,387.25,S0002,2025-03-25,50,552
2024-10-02,P000046,LOC016,662,390.82,S0002,2024-10-01,50,552
2024-11-01,P000046,LOC016,693,402.21,S0002,2024-10-10,50,552
2024-12-01,P000046,LOC016,701,380.93,S0002,2024-11-11,50,552
2024-12-31,P000046,LOC016,776,387.69,S0002,2024-12-03,50,552
2025-01-30,P000046,LOC016,816,387.65,S0002,2025-01-22,50,552
2025-03-01,P000046,LOC016,891,389.22,S0002,2025-02-12,50,552
2025-03-31,P000046,LOC016,967,399.98,S0002,2025-03-24,50,552
2024-10-02,P000046,LOC017,721,396.17,S0002,2024-09-03,50,552
2024-11-01,P000046,LOC017,672,409.01,S0002,2024-10-13,50,552
2024-12-01,P000046,LOC017,747,414.42,S0002,2024-11-20,50,552
2024-12-31,P000046,LOC017,805,378.56,S0002,2024-12-30,50,552
2025-01-30,P000046,LOC017,835,382.26,S0002,2025-01-09,50,552
2025-03-01,P000046,LOC017,887,417.41,S0002,2025-02-24,50,552
2025-03-31,P000046,LOC017,948,396.78,S0002,2025-03-07,50,552
2024-10-02,P000046,LOC018,746,389.2,S0002,2024-09-13,50,552
2024-11-01,P000046,LOC018,815,407.96,S0002,2024-10-24,50,552
2024-12-01,P000046,LOC018,821,402.08,S0002,2024-11-13,50,552
2024-12-31,P000046,LOC018,907,411.76,S0002,2024-12-08,50,552
2025-01-30,P000046,LOC018,926,381.97,S0002,2025-01-12,50,552
2025-03-01,P000046,LOC018,992,378.75,S0002,2025-02-17,50,552
2025-03-31,P000046,LOC018,1037,413.9,S0002,2025-03-30,50,552
2024-10-02,P000046,LOC019,660,387.29,S0002,2024-09-21,50,552
2024-11-01,P000046,LOC019,686,405.84,S0002,2024-10-26,50,552
2024-12-01,P000046,LOC019,779,392.36,S0002,2024-11-13,50,552
2024-12-31,P000046,LOC019,765,410.35,S0002,2024-12-06,50,552
2025-01-30,P000046,LOC019,745,382.83,S0002,2025-01-06,50,552
2025-03-01,P000046,LOC019,756,414.7,S0002,2025-02-02,50,552
2025-03-31,P000046,LOC019,734,392.95,S0002,2025-03-07,50,552
2024-10-02,P000046,LOC020,718,413.37,S0002,2024-09-30,50,552
2024-11-01,P000046,LOC020,766,399.33,S0002,2024-10-15,50,552
2024-12-01,P000046,LOC020,811,412.23,S0002,2024-11-11,50,552
2024-12-31,P000046,LOC020,911,397.67,S0002,2024-12-19,50,552
2025-01-30,P000046,LOC020,883,381.46,S0002,2025-01-25,50,552
2025-03-01,P000046,LOC020,855,379.72,S0002,2025-02-01,50,552
2025-03-31,P000046,LOC020,847,378.72,S0002,2025-03-25,50,552
2024-10-02,P000047,LOC001,168,56.89,S0005,2024-09-12,29,910
2024-11-01,P000047,LOC001,119,59.72,S0005,2024-10-07,29,910
2024-12-01,P000047,LOC001,170,55.4,S0005,2024-11-04,29,910
2024-12-31,P000047,LOC001,176,60.48,S0005,2024-12-14,29,910
2025-01-30,P000047,LOC001,213,55.48,S0005,2025-01-17,29,910
2025-03-01,P000047,LOC001,310,55.39,S0005,2025-02-24,29,910
2025-03-31,P000047,LOC001,290,55.53,S0005,2025-03-10,29,910
2024-10-02,P000047,LOC002,104,60.51,S0005,2024-09-06,29,910
2024-11-01,P000047,LOC002,161,55.08,S0005,2024-10-29,29,910
2024-12-01,P000047,LOC002,191,58.32,S0005,2024-11-22,29,910
2024-12-31,P000047,LOC002,228,55.61,S0005,2024-12-14,29,910
2025-01-30,P000047,LOC002,237,55.82,S0005,2025-01-18,29,910
2025-03-01,P000047,LOC002,282,55.06,S0005,2025-02-05,29,910
2025-03-31,P000047,LOC002,284,55.24,S0005,2025-03-29,29,910
2024-10-02,P000047,LOC003,113,58.43,S0005,2024-09-20,29,910
2024-11-01,P000047,LOC003,114,59.43,S0005,2024-10-22,29,910
2024-12-01,P000047,LOC003,150,58.06,S0005,2024-11-27,29,910
2024-12-31,P000047,LOC003,230,59.69,S0005,2024-12-04,29,910
2025-01-30,P000047,LOC003,193,59.8,S0005,2025-01-07,29,910
2025-03-01,P000047,LOC003,243,55.41,S0005,2025-02-08,29,910
2025-03-31,P000047,LOC003,333,60.12,S0005,2025-03-16,29,910
2024-10-02,P000047,LOC004,187,59.66,S0005,2024-09-22,29,910
2024-11-01,P000047,LOC004,151,55.12,S0005,2024-10-10,29,910
2024-12-01,P000047,LOC004,188,56.79,S0005,2024-11-20,29,910
2024-12-31,P000047,LOC004,161,57.51,S0005,2024-12-27,29,910
2025-01-30,P000047,LOC004,186,55.82,S0005,2025-01-07,29,910
2025-03-01,P000047,LOC004,153,59.79,S0005,2025-02-21,29,910
2025-03-31,P000047,LOC004,223,59.91,S0005,2025-03-15,29,910
2024-10-02,P000047,LOC005,204,57.58,S0005,2024-09-24,29,910
2024-11-01,P000047,LOC005,230,57.11,S0005,2024-10-13,29,910
2024-12-01,P000047,LOC005,315,56.92,S0005,2024-11-26,29,910
2024-12-31,P000047,LOC005,365,58.14,S0005,2024-12-09,29,910
2025-01-30,P000047,LOC005,457,58.5,S0005,2025-01-13,29,910
2025-03-01,P000047,LOC005,474,57.82,S0005,2025-02-08,29,910
2025-03-31,P000047,LOC005,545,58.06,S0005,2025-03-16,29,910
2024-10-02,P000047,LOC006,79,56.54,S0005,2024-09-17,29,910
2024-11-01,P000047,LOC006,102,59.6,S0005,2024-10-12,29,910
2024-12-01,P000047,LOC006,110,55.72,S0005,2024-11-29,29,910
2024-12-31,P000047,LOC006,119,57.57,S0005,2024-12-08,29,910
2025-01-30,P000047,LOC006,120,59.59,S0005,2025-01-02,29,910
2025-03-01,P000047,LOC006,165,59.75,S0005,2025-02-27,29,910
2025-03-31,P000047,LOC006,197,56.09,S0005,2025-03-15,29,910
2024-10-02,P000047,LOC007,192,58.3,S0005,2024-09-02,29,910
2024-11-01,P000047,LOC007,222,55.96,S0005,2024-10-19,29,910
2024-12-01,P000047,LOC007,297,58.99,S0005,2024-11-06,29,910
2024-12-31,P000047,LOC007,392,57.13,S0005,2024-12-01,29,910
2025-01-30,P000047,LOC007,364,55.21,S0005,2025-01-15,29,910
2025-03-01,P000047,LOC007,460,55.38,S0005,2025-02-17,29,910
2025-03-31,P000047,LOC007,425,59.69,S0005,2025-03-28,29,910
2024-10-02,P000047,LOC008,173,58.9,S0005,2024-09-29,29,910
2024-11-01,P000047,LOC008,266,56.41,S0005,2024-10-09,29,910
2024-12-01,P000047,LOC008,343,55.23,S0005,2024-11-01,29,910
2024-12-31,P000047,LOC008,382,59.73,S0005,2024-12-14,29,910
2025-01-30,P000047,LOC008,451,55.83,S0005,2025-01-09,29,910
2025-03-01,P000047,LOC008,526,57.17,S0005,2025-02-23,29,910
2025-03-31,P000047,LOC008,602,55.71,S0005,2025-03-20,29,910
2024-10-02,P000047,LOC009,200,57.09,S0005,2024-09-18,29,910
2024-11-01,P000047,LOC009,192,56.74,S0005,2024-10-03,29,910
2024-12-01,P000047,LOC009,249,60.37,S0005,2024-11-01,29,910
2024-12-31,P000047,LOC009,345,57.72,S0005,2024-12-28,29,910
2025-01-30,P000047,LOC009,416,59.39,S0005,2025-01-04,29,910
2025-03-01,P000047,LOC009,372,59.79,S0005,2025-02-01,29,910
2025-03-31,P000047,LOC009,399,56.94,S0005,2025-03-24,29,910
2024-10-02,P000047,LOC010,127,58.99,S0005,2024-09-28,29,910
2024-11-01,P000047,LOC010,86,56.09,S0005,2024-10-08,29,910
2024-12-01,P000047,LOC010,138,56.82,S0005,2024-11-03,29,910
2024-12-31,P000047,LOC010,163,60.22,S0005,2024-12-25,29,910
2025-01-30,P000047,LOC010,179,56.05,S0005,2025-01-08,29,910
2025-03-01,P000047,LOC010,192,56.52,S0005,2025-02-07,29,910
2025-03-31,P000047,LOC010,283,56.41,S0005,2025-03-30,29,910
2024-10-02,P000047,LOC011,188,58.68,S0005,2024-09-11,29,910
2024-11-01,P000047,LOC011,227,56.84,S0005,2024-10-16,29,910
2024-12-01,P000047,LOC011,217,55.87,S0005,2024-11-14,29,910
2024-12-31,P000047,LOC011,279,56.78,S0005,2024-12-12,29,910
2025-01-30,P000047,LOC011,244,58.25,S0005,2025-01-04,29,910
2025-03-01,P000047,LOC011,286,56.95,S0005,2025-02-19,29,910
2025-03-31,P000047,LOC011,282,56.77,S0005,2025-03-05,29,910
2024-10-02,P000047,LOC012,99,60.36,S0005,2024-09-29,29,910
2024-11-01,P000047,LOC012,82,57.48,S0005,2024-10-09,29,910
2024-12-01,P000047,LOC012,116,56.57,S0005,2024-11-02,29,910
2024-12-31,P000047,LOC012,196,57.29,S0005,2024-12-21,29,910
2025-01-30,P000047,LOC012,214,56.82,S0005,2025-01-01,29,910
2025-03-01,P000047,LOC012,210,58.49,S0005,2025-02-24,29,910
2025-03-31,P000047,LOC012,173,57.75,S0005,2025-03-03,29,910
2024-10-02,P000047,LOC013,154,59.84,S0005,2024-09-04,29,910
2024-11-01,P000047,LOC013,111,59.84,S0005,2024-10-08,29,910
2024-12-01,P000047,LOC013,109,57.25,S0005,2024-11-07,29,910
2024-12-31,P000047,LOC013,115,55.37,S0005,2024-12-17,29,910
2025-01-30,P000047,LOC013,203,58.07,S0005,2025-01-02,29,910
2025-03-01,P000047,LOC013,181,55.32,S0005,2025-01-31,29,910
2025-03-31,P000047,LOC013,192,58.99,S0005,2025-03-22,29,910
2024-10-02,P000047,LOC014,206,56.33,S0005,2024-09-10,29,910
2024-11-01,P000047,LOC014,186,58.51,S0005,2024-10-18,29,910
2024-12-01,P000047,LOC014,247,55.08,S0005,2024-11-19,29,910
2024-12-31,P000047,LOC014,262,60.4,S0005,2024-12-04,29,910
2025-01-30,P000047,LOC014,333,55.17,S0005,2025-01-09,29,910
2025-03-01,P000047,LOC014,404,55.28,S0005,2025-02-19,29,910
2025-03-31,P000047,LOC014,497,55.81,S0005,2025-03-10,29,910
2024-10-02,P000047,LOC015,81,55.73,S0005,2024-09-10,29,910
2024-11-01,P000047,LOC015,133,55.25,S0005,2024-10-25,29,910
2024-12-01,P000047,LOC015,182,56.36,S0005,2024-11-07,29,910
2024-12-31,P000047,LOC015,261,59.22,S0005,2024-12-27,29,910
2025-01-30,P000047,LOC015,259,58.61,S0005,2025-01-08,29,910
2025-03-01,P000047,LOC015,327,58.19,S0005,2025-02-26,29,910
2025-03-31,P000047,LOC015,316,57.65,S0005,2025-03-28,29,910
2024-10-02,P000047,LOC016,174,57.3,S0005,2024-09-07,29,910
2024-11-01,P000047,LOC016,156,60.47,S0005,2024-10-07,29,910
2024-12-01,P000047,LOC016,137,58.14,S0005,2024-11-01,29,910
2024-12-31,P000047,LOC016,117,56.33,S0005,2024-12-23,29,910
2025-01-30,P000047,LOC016,174,59.71,S0005,2025-01-21,29,910
2025-03-01,P000047,LOC016,166,59.22,S0005,2025-02-25,29,910
2025-03-31,P000047,LOC016,252,60.6,S0005,2025-03-07,29,910
2024-10-02,P000047,LOC017,196,57.25,S0005,2024-09-13,29,910
2024-11-01,P000047,LOC017,192,59.67,S0005,2024-10-26,29,910
2024-12-01,P000047,LOC017,176,55.17,S0005,2024-11-09,29,910
2024-12-31,P000047,LOC017,217,60.51,S0005,2024-12-09,29,910
