forecast_date,product_id,site_id,top_category,sub_category,brand,point_forecast,lower_bound,upper_bound,confidence_level,is_promotional,forecast_generated_date,unit_cost,unit_price,expected_revenue,expected_cost,expected_profit
2025-04-18,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,4,3,4,0.8,False,2025-04-14,506.27,945.04,3780.16,2025.08,1755.08
2025-04-19,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-20,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-21,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,4,3,4,0.8,False,2025-04-14,506.27,945.04,3780.16,2025.08,1755.08
2025-04-22,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-23,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,4,3,4,0.8,True,2025-04-14,506.27,945.04,3780.16,2025.08,1755.08
2025-04-24,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-25,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,4,3,4,0.8,False,2025-04-14,506.27,945.04,3780.16,2025.08,1755.08
2025-04-26,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-27,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,4,3,4,0.8,False,2025-04-14,506.27,945.04,3780.16,2025.08,1755.08
2025-04-28,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-29,P000027,LOC004,Beauty & Personal Care,Skincare,Dove,4,3,4,0.8,False,2025-04-14,506.27,945.04,3780.16,2025.08,1755.08
2025-04-01,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-02,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-03,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-04,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-05,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,True,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-06,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-07,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-08,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-09,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-10,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-11,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-12,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-13,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-14,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-15,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-16,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-17,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-18,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-19,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-20,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-21,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-22,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-23,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-24,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-25,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-26,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,3,2,3,0.8,False,2025-04-14,506.27,945.04,2835.12,1518.81,1316.31
2025-04-27,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-28,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-29,P000027,LOC008,Beauty & Personal Care,Skincare,Dove,2,1,2,0.8,False,2025-04-14,506.27,945.04,1890.08,1012.54,877.54
2025-04-01,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-02,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,True,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-03,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-04,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-05,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-06,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-07,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-08,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-09,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-10,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-11,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-12,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-13,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-14,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-15,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-16,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,7,5,8,0.8,True,2025-04-14,46.15,96.26,673.82,323.05,350.77000000000004
2025-04-17,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-18,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-19,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-20,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-21,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-22,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,6,4,7,0.8,True,2025-04-14,46.15,96.26,577.5600000000001,276.9,300.6600000000001
2025-04-23,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-24,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-25,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,True,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-26,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-27,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-28,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-29,P000029,LOC006,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,True,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-01,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-02,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-03,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,6,4,7,0.8,False,2025-04-14,46.15,96.26,577.5600000000001,276.9,300.6600000000001
2025-04-04,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-05,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-06,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-07,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-08,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-09,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-10,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-11,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-12,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-13,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-14,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,6,4,7,0.8,False,2025-04-14,46.15,96.26,577.5600000000001,276.9,300.6600000000001
2025-04-15,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-16,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,6,4,7,0.8,False,2025-04-14,46.15,96.26,577.5600000000001,276.9,300.6600000000001
2025-04-17,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-18,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,6,4,7,0.8,False,2025-04-14,46.15,96.26,577.5600000000001,276.9,300.6600000000001
2025-04-19,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,6,4,7,0.8,False,2025-04-14,46.15,96.26,577.5600000000001,276.9,300.6600000000001
2025-04-20,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,6,4,7,0.8,False,2025-04-14,46.15,96.26,577.5600000000001,276.9,300.6600000000001
2025-04-21,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-22,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,6,4,7,0.8,False,2025-04-14,46.15,96.26,577.5600000000001,276.9,300.6600000000001
2025-04-23,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,7,5,8,0.8,True,2025-04-14,46.15,96.26,673.82,323.05,350.77000000000004
2025-04-24,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-25,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-26,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-27,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-28,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,5,4,6,0.8,False,2025-04-14,46.15,96.26,481.3,230.75,250.55
2025-04-29,P000029,LOC015,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,False,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-01,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-02,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-03,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-04,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-05,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-06,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-07,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-08,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-09,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,2,1,2,0.8,False,2025-04-14,46.15,96.26,192.52,92.3,100.22000000000001
2025-04-10,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-11,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-12,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-13,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-14,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-15,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-16,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-17,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-18,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,4,3,4,0.8,True,2025-04-14,46.15,96.26,385.04,184.6,200.44000000000003
2025-04-19,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-20,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-21,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-22,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-23,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-24,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-25,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-26,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,2,1,2,0.8,False,2025-04-14,46.15,96.26,192.52,92.3,100.22000000000001
2025-04-27,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-28,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-29,P000029,LOC016,Beauty & Personal Care,Personal Hygiene,Dove,3,2,3,0.8,False,2025-04-14,46.15,96.26,288.78000000000003,138.45,150.33000000000004
2025-04-01,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-02,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-03,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-04,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-05,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,4,3,4,0.8,True,2025-04-14,582.94,927.37,3709.48,2331.76,1377.7199999999998
2025-04-06,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,True,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-07,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-08,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-09,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-10,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-11,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-12,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-13,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-14,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-15,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-16,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-17,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-18,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,True,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-19,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-20,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-21,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-22,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-23,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-24,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-25,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-26,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-27,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,3,2,3,0.8,False,2025-04-14,582.94,927.37,2782.11,1748.8200000000002,1033.29
2025-04-28,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-29,P000034,LOC004,Beauty & Personal Care,Fragrances,Maybelline,2,1,2,0.8,False,2025-04-14,582.94,927.37,1854.74,1165.88,688.8599999999999
2025-04-01,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-02,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,True,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-03,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-04,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-05,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,True,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-06,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-07,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-08,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-09,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-10,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,True,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-11,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-12,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
