order_id,product_id,quantity,unit_price,item_total
ORD0002452,P000039,4,929.35,3717.4
ORD0002453,P000057,1,124.11,124.11
ORD0002453,P000076,3,171.21,513.63
ORD0002453,P000010,1,183.93,183.93
ORD0002453,P000046,3,580.21,1740.63
ORD0002453,P000075,4,438.9,1755.6
ORD0002454,P000010,5,183.93,919.6500000000001
ORD0002455,P000068,2,453.04,906.08
ORD0002456,P000053,2,53.27,106.54
ORD0002456,P000060,4,606.3,2425.2
ORD0002457,P000011,3,600.73,1802.19
ORD0002457,P000034,4,927.37,3709.48
ORD0002457,P000027,5,945.04,4725.2
ORD0002458,P000027,5,945.04,4725.2
ORD0002458,P000009,1,462.25,462.25
ORD0002459,P000070,3,692.24,2076.7200000000003
ORD0002459,P000001,2,571.03,1142.06
ORD0002460,P000091,2,204.84,409.68
ORD0002461,P000073,5,122.71,613.55
ORD0002461,P000045,3,711.71,2135.13
ORD0002461,P000003,1,924.38,924.38
ORD0002461,P000029,1,96.26,96.26
ORD0002461,P000046,2,580.21,1160.42
ORD0002462,P000050,5,149.61,748.0500000000001
ORD0002462,P000069,4,822.37,3289.48
ORD0002463,P000004,5,709.94,3549.7000000000003
ORD0002463,P000062,3,745.88,2237.64
ORD0002463,P000033,2,644.39,1288.78
ORD0002464,P000040,2,852.32,1704.64
ORD0002464,P000072,4,841.35,3365.4
ORD0002465,P000079,2,565.57,1131.14
ORD0002465,P000080,1,425.06,425.06
ORD0002465,P000055,5,173.18,865.9000000000001
ORD0002465,P000058,5,473.76,2368.8
ORD0002466,P000060,5,606.3,3031.5
ORD0002466,P000042,3,274.71,824.1299999999999
ORD0002467,P000073,1,122.71,122.71
ORD0002467,P000036,1,225.58,225.58
ORD0002467,P000051,2,250.57,501.14
ORD0002467,P000084,5,205.66,1028.3
ORD0002467,P000041,1,730.28,730.28
ORD0002468,P000050,2,149.61,299.22
ORD0002468,P000013,1,877.54,877.54
ORD0002469,P000026,4,78.71,314.84
ORD0002469,P000099,1,579.66,579.66
ORD0002469,P000084,5,205.66,1028.3
ORD0002469,P000006,5,339.56,1697.8
ORD0002469,P000057,5,124.11,620.55
ORD0002470,P000008,1,237.9,237.9
ORD0002470,P000037,2,870.37,1740.74
ORD0002470,P000042,5,274.71,1373.55
ORD0002470,P000071,5,59.2,296.0
ORD0002471,P000003,1,924.38,924.38
ORD0002471,P000043,2,232.18,464.36
ORD0002471,P000093,5,475.81,2379.05
ORD0002471,P000006,5,339.56,1697.8
ORD0002471,P000014,3,928.24,2784.7200000000003
ORD0002472,P000074,5,915.8,4579.0
ORD0002472,P000095,3,544.11,1632.33
ORD0002472,P000028,3,132.06,396.18
ORD0002472,P000042,1,274.71,274.71
ORD0002472,P000067,2,296.04,592.08
ORD0002473,P000009,4,462.25,1849.0
ORD0002473,P000006,3,339.56,1018.6800000000001
ORD0002473,P000085,2,591.78,1183.56
ORD0002473,P000005,2,202.06,404.12
ORD0002474,P000042,1,274.71,274.71
ORD0002474,P000054,2,622.14,1244.28
ORD0002474,P000080,3,425.06,1275.18
ORD0002475,P000056,2,195.56,391.12
ORD0002476,P000051,2,250.57,501.14
ORD0002476,P000003,2,924.38,1848.76
ORD0002476,P000003,1,924.38,924.38
ORD0002477,P000064,1,135.37,135.37
ORD0002477,P000063,1,73.02,73.02
ORD0002478,P000073,1,122.71,122.71
ORD0002479,P000065,4,392.5,1570.0
ORD0002480,P000027,3,945.04,2835.12
ORD0002481,P000009,1,462.25,462.25
ORD0002481,P000057,4,124.11,496.44
ORD0002481,P000045,5,711.71,3558.55
ORD0002481,P000038,3,237.03,711.09
ORD0002482,P000060,1,606.3,606.3
ORD0002482,P000056,2,195.56,391.12
ORD0002483,P000049,5,397.95,1989.75
ORD0002483,P000087,3,16.49,49.47
ORD0002483,P000072,1,841.35,841.35
ORD0002484,P000093,1,475.81,475.81
ORD0002484,P000027,4,945.04,3780.16
ORD0002484,P000039,5,929.35,4646.75
ORD0002484,P000034,4,927.37,3709.48
ORD0002484,P000021,2,482.67,965.34
ORD0002485,P000091,4,204.84,819.36
ORD0002485,P000092,1,162.46,162.46
ORD0002485,P000032,2,837.84,1675.68
ORD0002485,P000005,2,202.06,404.12
ORD0002485,P000020,4,15.55,62.2
ORD0002486,P000047,5,142.41,712.05
ORD0002486,P000069,2,822.37,1644.74
ORD0002486,P000011,1,600.73,600.73
ORD0002486,P000051,3,250.57,751.71
ORD0002486,P000079,4,565.57,2262.28
ORD0002487,P000006,5,339.56,1697.8
ORD0002487,P000009,5,462.25,2311.25
ORD0002488,P000041,2,730.28,1460.56
ORD0002488,P000062,1,745.88,745.88
ORD0002488,P000100,1,776.96,776.96
ORD0002488,P000017,1,525.47,525.47
ORD0002488,P000040,1,852.32,852.32
ORD0002489,P000065,5,392.5,1962.5
ORD0002489,P000017,1,525.47,525.47
ORD0002489,P000044,3,446.54,1339.6200000000001
ORD0002489,P000009,4,462.25,1849.0
ORD0002490,P000022,4,294.77,1179.08
ORD0002490,P000088,5,730.81,3654.0499999999997
ORD0002490,P000093,1,475.81,475.81
ORD0002490,P000015,4,803.01,3212.04
ORD0002491,P000068,1,453.04,453.04
ORD0002491,P000028,1,132.06,132.06
ORD0002491,P000023,4,670.32,2681.28
ORD0002491,P000024,1,33.52,33.52
ORD0002491,P000023,4,670.32,2681.28
ORD0002492,P000008,1,237.9,237.9
ORD0002492,P000090,5,890.09,4450.45
ORD0002493,P000019,2,941.21,1882.42
ORD0002493,P000083,1,854.01,854.01
ORD0002493,P000022,4,294.77,1179.08
ORD0002494,P000097,2,812.5,1625.0
ORD0002494,P000087,3,16.49,49.47
ORD0002495,P000030,5,991.47,4957.35
ORD0002496,P000082,4,797.58,3190.32
ORD0002496,P000062,1,745.88,745.88
ORD0002496,P000066,5,382.36,1911.8000000000002
ORD0002496,P000099,5,579.66,2898.2999999999997
ORD0002497,P000009,2,462.25,924.5
ORD0002497,P000018,3,261.78,785.3399999999999
ORD0002497,P000083,3,854.01,2562.0299999999997
ORD0002498,P000075,1,438.9,438.9
ORD0002498,P000035,2,248.76,497.52
ORD0002499,P000059,3,225.97,677.91
ORD0002500,P000088,5,730.81,3654.0499999999997
ORD0002500,P000031,4,91.66,366.64
ORD0002501,P000035,2,248.76,497.52
ORD0002502,P000097,2,812.5,1625.0
ORD0002502,P000017,3,525.47,1576.41
ORD0002502,P000047,3,142.41,427.23
ORD0002503,P000052,3,148.67,446.01
ORD0002503,P000016,3,108.84,326.52
ORD0002503,P000005,5,202.06,1010.3
ORD0002504,P000023,5,670.32,3351.6000000000004
ORD0002505,P000008,2,237.9,475.8
ORD0002505,P000029,1,96.26,96.26
ORD0002506,P000012,3,770.03,2310.09
ORD0002506,P000087,4,16.49,65.96
ORD0002506,P000004,3,709.94,2129.82
ORD0002506,P000087,4,16.49,65.96
ORD0002506,P000008,3,237.9,713.7
ORD0002507,P000041,2,730.28,1460.56
ORD0002507,P000061,5,422.28,2111.3999999999996
ORD0002507,P000031,5,91.66,458.29999999999995
ORD0002508,P000094,5,341.12,1705.6
ORD0002509,P000045,1,711.71,711.71
ORD0002509,P000093,3,475.81,1427.43
ORD0002509,P000065,4,392.5,1570.0
ORD0002509,P000008,5,237.9,1189.5
ORD0002509,P000036,1,225.58,225.58
ORD0002510,P000078,5,475.26,2376.3
ORD0002510,P000052,4,148.67,594.68
ORD0002510,P000012,4,770.03,3080.12
ORD0002510,P000069,4,822.37,3289.48
ORD0002510,P000016,2,108.84,217.68
ORD0002511,P000072,1,841.35,841.35
ORD0002511,P000059,2,225.97,451.94
ORD0002511,P000065,3,392.5,1177.5
ORD0002511,P000065,1,392.5,392.5
ORD0002512,P000086,5,949.25,4746.25
ORD0002512,P000006,1,339.56,339.56
ORD0002512,P000094,1,341.12,341.12
ORD0002512,P000038,5,237.03,1185.15
ORD0002512,P000022,2,294.77,589.54
ORD0002513,P000020,4,15.55,62.2
ORD0002514,P000062,3,745.88,2237.64
ORD0002514,P000011,4,600.73,2402.92
ORD0002514,P000034,2,927.37,1854.74
ORD0002514,P000040,4,852.32,3409.28
ORD0002514,P000001,2,571.03,1142.06
ORD0002515,P000039,4,929.35,3717.4
ORD0002515,P000041,2,730.28,1460.56
ORD0002516,P000063,5,73.02,365.09999999999997
ORD0002516,P000036,3,225.58,676.74
ORD0002516,P000007,2,20.07,40.14
ORD0002516,P000093,4,475.81,1903.24
ORD0002517,P000087,1,16.49,16.49
ORD0002517,P000047,5,142.41,712.05
ORD0002517,P000086,4,949.25,3797.0
ORD0002517,P000088,2,730.81,1461.62
ORD0002517,P000039,4,929.35,3717.4
ORD0002518,P000078,2,475.26,950.52
ORD0002518,P000062,5,745.88,3729.4
ORD0002518,P000022,3,294.77,884.31
ORD0002518,P000005,3,202.06,606.1800000000001
ORD0002519,P000077,2,909.58,1819.16
ORD0002520,P000027,2,945.04,1890.08
ORD0002520,P000077,2,909.58,1819.16
ORD0002520,P000004,1,709.94,709.94
ORD0002521,P000013,3,877.54,2632.62
ORD0002521,P000063,1,73.02,73.02
ORD0002521,P000022,2,294.77,589.54
ORD0002521,P000046,5,580.21,2901.05
ORD0002521,P000097,2,812.5,1625.0
ORD0002522,P000052,1,148.67,148.67
ORD0002522,P000087,5,16.49,82.44999999999999
ORD0002522,P000013,5,877.54,4387.7
ORD0002522,P000027,3,945.04,2835.12
ORD0002523,P000016,1,108.84,108.84
ORD0002523,P000088,2,730.81,1461.62
ORD0002524,P000016,3,108.84,326.52
ORD0002524,P000021,2,482.67,965.34
ORD0002524,P000030,3,991.47,2974.41
ORD0002525,P000032,1,837.84,837.84
ORD0002525,P000072,5,841.35,4206.75
ORD0002525,P000078,1,475.26,475.26
ORD0002526,P000053,1,53.27,53.27
ORD0002526,P000085,2,591.78,1183.56
ORD0002527,P000038,2,237.03,474.06
ORD0002527,P000098,4,647.23,2588.92
ORD0002528,P000054,5,622.14,3110.7
ORD0002528,P000006,2,339.56,679.12
ORD0002528,P000071,5,59.2,296.0
ORD0002528,P000094,5,341.12,1705.6
ORD0002529,P000096,1,118.09,118.09
ORD0002529,P000081,4,834.21,3336.84
ORD0002529,P000058,5,473.76,2368.8
ORD0002529,P000070,3,692.24,2076.7200000000003
ORD0002529,P000098,4,647.23,2588.92
ORD0002530,P000056,2,195.56,391.12
ORD0002530,P000084,4,205.66,822.64
ORD0002531,P000071,2,59.2,118.4
ORD0002531,P000021,2,482.67,965.34
ORD0002532,P000043,4,232.18,928.72
ORD0002532,P000076,5,171.21,856.0500000000001
ORD0002533,P000044,5,446.54,2232.7000000000003
ORD0002533,P000011,5,600.73,3003.65
ORD0002533,P000033,4,644.39,2577.56
ORD0002534,P000065,5,392.5,1962.5
ORD0002534,P000056,4,195.56,782.24
ORD0002534,P000050,4,149.61,598.44
ORD0002534,P000033,1,644.39,644.39
ORD0002535,P000018,5,261.78,1308.8999999999999
ORD0002535,P000004,3,709.94,2129.82
ORD0002535,P000079,4,565.57,2262.28
ORD0002536,P000079,5,565.57,2827.8500000000004
ORD0002536,P000085,1,591.78,591.78
ORD0002536,P000043,2,232.18,464.36
ORD0002536,P000074,2,915.8,1831.6
ORD0002537,P000067,1,296.04,296.04
ORD0002537,P000053,5,53.27,266.35
ORD0002537,P000071,3,59.2,177.60000000000002
ORD0002537,P000036,4,225.58,902.32
ORD0002537,P000090,5,890.09,4450.45
ORD0002538,P000010,4,183.93,735.72
ORD0002538,P000034,2,927.37,1854.74
ORD0002538,P000036,4,225.58,902.32
ORD0002539,P000031,1,91.66,91.66
ORD0002540,P000061,2,422.28,844.56
ORD0002540,P000060,1,606.3,606.3
ORD0002540,P000050,1,149.61,149.61
ORD0002541,P000059,4,225.97,903.88
ORD0002541,P000057,5,124.11,620.55
ORD0002541,P000006,1,339.56,339.56
ORD0002541,P000003,1,924.38,924.38
ORD0002542,P000009,4,462.25,1849.0
ORD0002542,P000100,3,776.96,2330.88
ORD0002542,P000029,1,96.26,96.26
ORD0002543,P000042,4,274.71,1098.84
ORD0002543,P000003,5,924.38,4621.9
ORD0002544,P000047,2,142.41,284.82
ORD0002544,P000010,4,183.93,735.72
ORD0002544,P000004,3,709.94,2129.82
ORD0002544,P000072,3,841.35,2524.05
ORD0002544,P000071,5,59.2,296.0
ORD0002545,P000018,1,261.78,261.78
ORD0002545,P000049,2,397.95,795.9
ORD0002545,P000012,1,770.03,770.03
ORD0002545,P000066,4,382.36,1529.44
ORD0002545,P000019,4,941.21,3764.84
ORD0002546,P000060,1,606.3,606.3
ORD0002546,P000017,1,525.47,525.47
ORD0002546,P000047,3,142.41,427.23
ORD0002546,P000041,5,730.28,3651.3999999999996
ORD0002546,P000044,5,446.54,2232.7000000000003
ORD0002547,P000088,2,730.81,1461.62
ORD0002547,P000066,3,382.36,1147.08
ORD0002547,P000012,1,770.03,770.03
ORD0002547,P000002,2,665.5,1331.0
ORD0002548,P000052,2,148.67,297.34
ORD0002549,P000047,3,142.41,427.23
ORD0002549,P000038,4,237.03,948.12
ORD0002549,P000019,1,941.21,941.21
ORD0002549,P000070,1,692.24,692.24
ORD0002550,P000031,4,91.66,366.64
ORD0002550,P000001,4,571.03,2284.12
ORD0002550,P000093,2,475.81,951.62
ORD0002551,P000064,4,135.37,541.48
ORD0002551,P000006,1,339.56,339.56
ORD0002551,P000022,2,294.77,589.54
ORD0002551,P000050,2,149.61,299.22
ORD0002551,P000010,5,183.93,919.6500000000001
ORD0002552,P000029,2,96.26,192.52
ORD0002552,P000031,4,91.66,366.64
ORD0002552,P000027,4,945.04,3780.16
ORD0002553,P000099,2,579.66,1159.32
ORD0002553,P000055,1,173.18,173.18
ORD0002553,P000093,1,475.81,475.81
ORD0002553,P000088,3,730.81,2192.43
ORD0002554,P000035,3,248.76,746.28
ORD0002554,P000098,3,647.23,1941.69
ORD0002555,P000054,3,622.14,1866.42
ORD0002555,P000002,5,665.5,3327.5
ORD0002555,P000018,3,261.78,785.3399999999999
ORD0002556,P000069,2,822.37,1644.74
ORD0002556,P000012,4,770.03,3080.12
ORD0002557,P000006,1,339.56,339.56
ORD0002557,P000070,5,692.24,3461.2
ORD0002558,P000043,3,232.18,696.54
ORD0002558,P000066,1,382.36,382.36
ORD0002559,P000069,5,822.37,4111.85
ORD0002559,P000006,4,339.56,1358.24
ORD0002559,P000002,2,665.5,1331.0
ORD0002559,P000035,5,248.76,1243.8
ORD0002560,P000065,5,392.5,1962.5
ORD0002560,P000029,4,96.26,385.04
ORD0002560,P000029,5,96.26,481.3
ORD0002561,P000064,1,135.37,135.37
ORD0002561,P000022,1,294.77,294.77
ORD0002562,P000031,2,91.66,183.32
ORD0002562,P000023,3,670.32,2010.96
ORD0002562,P000018,5,261.78,1308.8999999999999
ORD0002563,P000037,5,870.37,4351.85
ORD0002563,P000081,5,834.21,4171.05
ORD0002563,P000092,5,162.46,812.3000000000001
ORD0002563,P000100,5,776.96,3884.8
ORD0002564,P000010,2,183.93,367.86
ORD0002564,P000093,1,475.81,475.81
ORD0002564,P000068,3,453.04,1359.1200000000001
ORD0002564,P000093,5,475.81,2379.05
ORD0002564,P000062,5,745.88,3729.4
ORD0002565,P000042,1,274.71,274.71
ORD0002565,P000097,1,812.5,812.5
ORD0002566,P000095,2,544.11,1088.22
ORD0002566,P000019,1,941.21,941.21
ORD0002567,P000028,1,132.06,132.06
ORD0002567,P000083,2,854.01,1708.02
ORD0002567,P000079,3,565.57,1696.71
ORD0002567,P000032,4,837.84,3351.36
ORD0002568,P000031,1,91.66,91.66
ORD0002568,P000040,4,852.32,3409.28
ORD0002569,P000022,1,294.77,294.77
ORD0002569,P000011,4,600.73,2402.92
ORD0002569,P000033,4,644.39,2577.56
ORD0002569,P000093,4,475.81,1903.24
ORD0002570,P000010,4,183.93,735.72
ORD0002570,P000030,1,991.47,991.47
ORD0002571,P000001,5,571.03,2855.1499999999996
ORD0002571,P000060,3,606.3,1818.8999999999999
ORD0002572,P000071,3,59.2,177.60000000000002
ORD0002572,P000095,1,544.11,544.11
ORD0002572,P000095,1,544.11,544.11
ORD0002572,P000085,5,591.78,2958.8999999999996
ORD0002573,P000022,2,294.77,589.54
ORD0002573,P000073,2,122.71,245.42
ORD0002573,P000045,4,711.71,2846.84
ORD0002573,P000042,3,274.71,824.1299999999999
ORD0002574,P000061,3,422.28,1266.84
ORD0002574,P000041,1,730.28,730.28
ORD0002574,P000074,4,915.8,3663.2
ORD0002574,P000087,5,16.49,82.44999999999999
ORD0002575,P000024,3,33.52,100.56
ORD0002575,P000060,4,606.3,2425.2
ORD0002575,P000047,2,142.41,284.82
ORD0002575,P000010,5,183.93,919.6500000000001
ORD0002575,P000001,3,571.03,1713.09
ORD0002576,P000060,4,606.3,2425.2
ORD0002576,P000032,2,837.84,1675.68
ORD0002576,P000074,3,915.8,2747.3999999999996
ORD0002577,P000047,1,142.41,142.41
ORD0002577,P000016,4,108.84,435.36
ORD0002577,P000045,1,711.71,711.71
ORD0002577,P000033,1,644.39,644.39
ORD0002578,P000012,3,770.03,2310.09
ORD0002578,P000028,4,132.06,528.24
ORD0002579,P000054,3,622.14,1866.42
ORD0002580,P000031,2,91.66,183.32
ORD0002580,P000044,3,446.54,1339.6200000000001
ORD0002580,P000058,3,473.76,1421.28
ORD0002581,P000041,2,730.28,1460.56
ORD0002581,P000092,2,162.46,324.92
ORD0002581,P000094,2,341.12,682.24
ORD0002582,P000055,4,173.18,692.72
ORD0002582,P000027,1,945.04,945.04
ORD0002582,P000039,3,929.35,2788.05
ORD0002582,P000053,4,53.27,213.08
ORD0002583,P000096,5,118.09,590.45
ORD0002583,P000076,1,171.21,171.21
ORD0002584,P000007,4,20.07,80.28
ORD0002585,P000059,4,225.97,903.88
ORD0002585,P000056,3,195.56,586.6800000000001
ORD0002585,P000050,2,149.61,299.22
ORD0002585,P000093,4,475.81,1903.24
ORD0002585,P000076,1,171.21,171.21
ORD0002586,P000066,4,382.36,1529.44
ORD0002586,P000028,5,132.06,660.3
ORD0002587,P000025,5,985.57,4927.85
ORD0002587,P000098,2,647.23,1294.46
ORD0002587,P000037,3,870.37,2611.11
ORD0002588,P000097,5,812.5,4062.5
ORD0002588,P000021,1,482.67,482.67
ORD0002588,P000006,4,339.56,1358.24
ORD0002589,P000055,4,173.18,692.72
ORD0002590,P000094,3,341.12,1023.36
ORD0002590,P000024,1,33.52,33.52
ORD0002590,P000026,2,78.71,157.42
ORD0002590,P000046,1,580.21,580.21
ORD0002590,P000079,1,565.57,565.57
ORD0002591,P000087,5,16.49,82.44999999999999
ORD0002591,P000099,3,579.66,1738.98
ORD0002591,P000084,2,205.66,411.32
ORD0002592,P000017,4,525.47,2101.88
ORD0002592,P000054,3,622.14,1866.42
ORD0002593,P000002,3,665.5,1996.5
ORD0002594,P000090,5,890.09,4450.45
ORD0002594,P000032,5,837.84,4189.2
ORD0002595,P000068,5,453.04,2265.2000000000003
ORD0002596,P000093,3,475.81,1427.43
ORD0002596,P000067,4,296.04,1184.16
ORD0002596,P000039,1,929.35,929.35
ORD0002596,P000019,5,941.21,4706.05
ORD0002597,P000007,1,20.07,20.07
ORD0002597,P000087,2,16.49,32.98
ORD0002597,P000096,5,118.09,590.45
ORD0002598,P000010,2,183.93,367.86
ORD0002598,P000084,2,205.66,411.32
ORD0002598,P000032,5,837.84,4189.2
ORD0002599,P000005,2,202.06,404.12
ORD0002600,P000050,5,149.61,748.0500000000001
ORD0002600,P000002,3,665.5,1996.5
ORD0002600,P000062,1,745.88,745.88
ORD0002600,P000020,5,15.55,77.75
ORD0002600,P000028,1,132.06,132.06
ORD0002601,P000005,5,202.06,1010.3
ORD0002601,P000032,5,837.84,4189.2
ORD0002601,P000082,2,797.58,1595.16
ORD0002602,P000076,5,171.21,856.0500000000001
ORD0002602,P000035,2,248.76,497.52
ORD0002602,P000069,4,822.37,3289.48
ORD0002602,P000052,5,148.67,743.3499999999999
ORD0002603,P000027,5,945.04,4725.2
ORD0002603,P000071,2,59.2,118.4
ORD0002603,P000091,1,204.84,204.84
ORD0002603,P000060,3,606.3,1818.8999999999999
ORD0002604,P000084,1,205.66,205.66
ORD0002605,P000071,3,59.2,177.60000000000002
ORD0002605,P000002,4,665.5,2662.0
ORD0002605,P000029,1,96.26,96.26
ORD0002606,P000087,1,16.49,16.49
ORD0002606,P000020,3,15.55,46.650000000000006
ORD0002606,P000060,5,606.3,3031.5
ORD0002606,P000003,1,924.38,924.38
ORD0002607,P000082,5,797.58,3987.9
ORD0002607,P000046,4,580.21,2320.84
ORD0002607,P000058,4,473.76,1895.04
ORD0002607,P000093,2,475.81,951.62
ORD0002608,P000062,4,745.88,2983.52
ORD0002608,P000071,2,59.2,118.4
ORD0002609,P000029,5,96.26,481.3
ORD0002609,P000067,1,296.04,296.04
ORD0002609,P000039,3,929.35,2788.05
ORD0002610,P000059,1,225.97,225.97
ORD0002610,P000069,2,822.37,1644.74
ORD0002610,P000046,4,580.21,2320.84
ORD0002610,P000011,3,600.73,1802.19
ORD0002611,P000066,2,382.36,764.72
ORD0002611,P000029,1,96.26,96.26
ORD0002611,P000084,1,205.66,205.66
ORD0002611,P000015,3,803.01,2409.0299999999997
ORD0002611,P000047,1,142.41,142.41
ORD0002612,P000096,5,118.09,590.45
ORD0002612,P000086,2,949.25,1898.5
ORD0002612,P000072,5,841.35,4206.75
ORD0002613,P000024,4,33.52,134.08
ORD0002614,P000069,3,822.37,2467.11
ORD0002614,P000049,5,397.95,1989.75
ORD0002614,P000085,2,591.78,1183.56
ORD0002615,P000062,1,745.88,745.88
ORD0002615,P000028,2,132.06,264.12
ORD0002616,P000066,3,382.36,1147.08
ORD0002617,P000068,1,453.04,453.04
ORD0002618,P000028,3,132.06,396.18
ORD0002618,P000054,4,622.14,2488.56
ORD0002619,P000083,1,854.01,854.01
ORD0002620,P000022,4,294.77,1179.08
ORD0002620,P000042,2,274.71,549.42
ORD0002620,P000083,3,854.01,2562.0299999999997
ORD0002620,P000023,2,670.32,1340.64
ORD0002621,P000042,4,274.71,1098.84
ORD0002622,P000035,3,248.76,746.28
ORD0002622,P000079,4,565.57,2262.28
ORD0002622,P000085,3,591.78,1775.34
ORD0002622,P000021,1,482.67,482.67
ORD0002623,P000072,1,841.35,841.35
ORD0002623,P000039,1,929.35,929.35
ORD0002623,P000059,2,225.97,451.94
ORD0002623,P000067,3,296.04,888.1200000000001
ORD0002624,P000010,5,183.93,919.6500000000001
ORD0002624,P000090,4,890.09,3560.36
ORD0002625,P000061,4,422.28,1689.12
ORD0002625,P000028,1,132.06,132.06
ORD0002626,P000039,5,929.35,4646.75
ORD0002626,P000011,2,600.73,1201.46
ORD0002626,P000079,2,565.57,1131.14
ORD0002626,P000029,4,96.26,385.04
ORD0002626,P000058,4,473.76,1895.04
ORD0002627,P000051,4,250.57,1002.28
ORD0002627,P000093,1,475.81,475.81
ORD0002627,P000032,1,837.84,837.84
ORD0002627,P000079,3,565.57,1696.71
ORD0002627,P000008,5,237.9,1189.5
ORD0002628,P000078,4,475.26,1901.04
ORD0002628,P000079,1,565.57,565.57
ORD0002629,P000083,3,854.01,2562.0299999999997
ORD0002630,P000077,5,909.58,4547.900000000001
ORD0002630,P000099,4,579.66,2318.64
ORD0002630,P000004,3,709.94,2129.82
ORD0002631,P000014,3,928.24,2784.7200000000003
ORD0002631,P000057,1,124.11,124.11
ORD0002631,P000070,2,692.24,1384.48
ORD0002631,P000070,2,692.24,1384.48
ORD0002632,P000036,3,225.58,676.74
ORD0002632,P000031,2,91.66,183.32
ORD0002632,P000002,5,665.5,3327.5
ORD0002633,P000084,2,205.66,411.32
ORD0002633,P000022,3,294.77,884.31
ORD0002634,P000030,5,991.47,4957.35
ORD0002634,P000079,5,565.57,2827.8500000000004
ORD0002634,P000027,4,945.04,3780.16
ORD0002634,P000052,5,148.67,743.3499999999999
ORD0002634,P000065,1,392.5,392.5
ORD0002635,P000060,3,606.3,1818.8999999999999
ORD0002635,P000058,2,473.76,947.52
ORD0002636,P000056,1,195.56,195.56
ORD0002636,P000086,4,949.25,3797.0
ORD0002637,P000055,1,173.18,173.18
ORD0002637,P000085,2,591.78,1183.56
ORD0002637,P000015,1,803.01,803.01
ORD0002637,P000034,1,927.37,927.37
ORD0002637,P000055,1,173.18,173.18
ORD0002638,P000086,3,949.25,2847.75
ORD0002638,P000078,3,475.26,1425.78
ORD0002639,P000031,5,91.66,458.29999999999995
ORD0002639,P000009,1,462.25,462.25
ORD0002639,P000018,2,261.78,523.56
ORD0002639,P000099,3,579.66,1738.98
ORD0002639,P000046,1,580.21,580.21
ORD0002640,P000081,1,834.21,834.21
ORD0002641,P000087,2,16.49,32.98
ORD0002641,P000085,1,591.78,591.78
ORD0002642,P000084,2,205.66,411.32
ORD0002643,P000056,3,195.56,586.6800000000001
ORD0002643,P000015,1,803.01,803.01
ORD0002643,P000049,3,397.95,1193.85
ORD0002643,P000038,1,237.03,237.03
ORD0002643,P000098,1,647.23,647.23
ORD0002644,P000014,2,928.24,1856.48
ORD0002644,P000006,2,339.56,679.12
ORD0002644,P000046,4,580.21,2320.84
ORD0002645,P000008,4,237.9,951.6
ORD0002645,P000070,3,692.24,2076.7200000000003
ORD0002646,P000058,5,473.76,2368.8
ORD0002647,P000045,3,711.71,2135.13
ORD0002647,P000045,3,711.71,2135.13
ORD0002648,P000078,1,475.26,475.26
ORD0002649,P000091,5,204.84,1024.2
ORD0002649,P000012,4,770.03,3080.12
ORD0002649,P000069,4,822.37,3289.48
ORD0002649,P000074,2,915.8,1831.6
ORD0002649,P000056,2,195.56,391.12
ORD0002650,P000034,1,927.37,927.37
ORD0002650,P000060,2,606.3,1212.6
ORD0002650,P000020,3,15.55,46.650000000000006
ORD0002650,P000072,1,841.35,841.35
ORD0002651,P000090,1,890.09,890.09
ORD0002651,P000035,4,248.76,995.04
ORD0002652,P000052,3,148.67,446.01
ORD0002652,P000010,5,183.93,919.6500000000001
ORD0002652,P000023,4,670.32,2681.28
ORD0002652,P000031,1,91.66,91.66
ORD0002652,P000094,1,341.12,341.12
ORD0002653,P000087,5,16.49,82.44999999999999
ORD0002653,P000084,1,205.66,205.66
ORD0002654,P000049,3,397.95,1193.85
ORD0002654,P000058,3,473.76,1421.28
ORD0002654,P000070,1,692.24,692.24
ORD0002654,P000039,5,929.35,4646.75
ORD0002654,P000051,3,250.57,751.71
ORD0002655,P000016,3,108.84,326.52
ORD0002655,P000048,3,294.63,883.89
ORD0002655,P000060,4,606.3,2425.2
ORD0002656,P000091,4,204.84,819.36
ORD0002656,P000089,3,385.38,1156.1399999999999
ORD0002656,P000062,5,745.88,3729.4
ORD0002656,P000005,1,202.06,202.06
ORD0002656,P000059,5,225.97,1129.85
ORD0002657,P000079,3,565.57,1696.71
ORD0002657,P000028,1,132.06,132.06
ORD0002658,P000018,4,261.78,1047.12
ORD0002658,P000018,4,261.78,1047.12
ORD0002658,P000025,2,985.57,1971.14
ORD0002658,P000055,1,173.18,173.18
ORD0002659,P000047,4,142.41,569.64
ORD0002659,P000047,2,142.41,284.82
ORD0002660,P000001,3,571.03,1713.09
ORD0002660,P000049,4,397.95,1591.8
ORD0002661,P000060,5,606.3,3031.5
ORD0002662,P000096,3,118.09,354.27
ORD0002663,P000023,1,670.32,670.32
ORD0002663,P000071,5,59.2,296.0
ORD0002663,P000068,4,453.04,1812.16
ORD0002663,P000037,5,870.37,4351.85
ORD0002664,P000058,2,473.76,947.52
ORD0002664,P000033,2,644.39,1288.78
ORD0002664,P000068,4,453.04,1812.16
ORD0002664,P000099,5,579.66,2898.2999999999997
ORD0002665,P000092,4,162.46,649.84
ORD0002665,P000045,3,711.71,2135.13
ORD0002665,P000098,2,647.23,1294.46
ORD0002665,P000022,4,294.77,1179.08
ORD0002665,P000071,1,59.2,59.2
ORD0002666,P000061,4,422.28,1689.12
